child,parent_1,parent_2,parent_3
GEN=53_MEMBER=365_PSO,GEN=49_MEMBER=247_PSO,,
GEN=53_MEMBER=366_PSO,GEN=48_MEMBER=215_PSO,,
GEN=53_MEMBER=367_PSO,GEN=44_MEMBER=121_PSO,,
GEN=53_MEMBER=368_PSO,GEN=43_MEMBER=79_PSO,,
GEN=53_MEMBER=369_PSO,GEN=43_MEMBER=74_PSO,,
GEN=53_MEMBER=370_PSO,GEN=19_MEMBER=556_PSO,,
GEN=53_MEMBER=371_PSO,GEN=12_MEMBER=357_PSO,,
GEN=53_MEMBER=372_PSO,GEN=51_MEMBER=318_PSO,,
GEN=53_MEMBER=373_PSO,GEN=49_MEMBER=272_PSO,,
GEN=53_MEMBER=374_PSO,GEN=41_MEMBER=10_PSO,,
GEN=53_MEMBER=375_PSO,GEN=15_MEMBER=446_PSO,,
GEN=53_MEMBER=376_PSO,GEN=52_MEMBER=353_PSO,,
GEN=53_MEMBER=377_PSO,GEN=49_MEMBER=268_PSO,,
GEN=53_MEMBER=378_PSO,GEN=49_MEMBER=259_PSO,,
GEN=53_MEMBER=379_PSO,GEN=49_MEMBER=252_PSO,,
GEN=53_MEMBER=380_PSO,GEN=47_MEMBER=200_PSO,,
GEN=53_MEMBER=381_PSO,GEN=41_MEMBER=30_PSO,,
GEN=53_MEMBER=382_PSO,GEN=18_MEMBER=531_PSO,,
GEN=53_MEMBER=383_PSO,GEN=50_MEMBER=300_PSO,,
GEN=53_MEMBER=384_PSO,GEN=45_MEMBER=150_PSO,,
GEN=53_MEMBER=385_PSO,GEN=45_MEMBER=132_PSO,,
GEN=53_MEMBER=386_PSO,GEN=11_MEMBER=328_PSO,,
GEN=53_MEMBER=387_PSO,GEN=51_MEMBER=319_PSO,,
GEN=53_MEMBER=388_PSO,GEN=51_MEMBER=312_PSO,,
GEN=53_MEMBER=389_PSO,GEN=50_MEMBER=285_PSO,,
GEN=53_MEMBER=390_PSO,GEN=42_MEMBER=33_PSO,,
GEN=53_MEMBER=391_PSO,GEN=45_MEMBER=137_PSO,,
GEN=53_MEMBER=392_PSO,GEN=52_MEMBER=338_PSO,,
GEN=54_MEMBER=393_PSO,GEN=5_MEMBER=147_PSO,,
GEN=54_MEMBER=394_PSO,GEN=53_MEMBER=379_PSO,,
GEN=54_MEMBER=395_PSO,GEN=44_MEMBER=121_PSO,,
GEN=54_MEMBER=396_PSO,GEN=43_MEMBER=79_PSO,,
GEN=54_MEMBER=397_PSO,GEN=43_MEMBER=74_PSO,,
GEN=54_MEMBER=398_PSO,GEN=19_MEMBER=556_PSO,,
GEN=54_MEMBER=399_PSO,GEN=0_TRAINING=15,,
GEN=54_MEMBER=400_PSO,GEN=49_MEMBER=247_PSO,,
GEN=54_MEMBER=401_PSO,GEN=53_MEMBER=392_PSO,,
GEN=54_MEMBER=402_PSO,GEN=51_MEMBER=318_PSO,,
GEN=54_MEMBER=403_PSO,GEN=49_MEMBER=272_PSO,,
GEN=54_MEMBER=404_PSO,GEN=49_MEMBER=259_PSO,,
GEN=54_MEMBER=405_PSO,GEN=47_MEMBER=200_PSO,,
GEN=54_MEMBER=406_PSO,GEN=15_MEMBER=446_PSO,,
GEN=54_MEMBER=407_PSO,GEN=12_MEMBER=357_PSO,,
GEN=54_MEMBER=408_PSO,GEN=52_MEMBER=353_PSO,,
GEN=54_MEMBER=409_PSO,GEN=50_MEMBER=300_PSO,,
GEN=54_MEMBER=410_PSO,GEN=45_MEMBER=150_PSO,,
GEN=54_MEMBER=411_PSO,GEN=49_MEMBER=252_PSO,,
GEN=54_MEMBER=412_PSO,GEN=41_MEMBER=10_PSO,,
GEN=54_MEMBER=413_PSO,GEN=18_MEMBER=531_PSO,,
GEN=54_MEMBER=414_PSO,GEN=11_MEMBER=328_PSO,,
GEN=54_MEMBER=415_PSO,GEN=49_MEMBER=268_PSO,,
GEN=54_MEMBER=416_PSO,GEN=53_MEMBER=383_PSO,,
GEN=54_MEMBER=417_PSO,GEN=53_MEMBER=381_PSO,,
GEN=54_MEMBER=418_PSO,GEN=51_MEMBER=319_PSO,,
GEN=54_MEMBER=419_PSO,GEN=51_MEMBER=312_PSO,,
GEN=54_MEMBER=420_PSO,GEN=50_MEMBER=285_PSO,,
GEN=54_MEMBER=421_PSO,GEN=45_MEMBER=132_PSO,,
GEN=54_MEMBER=422_PSO,GEN=42_MEMBER=33_PSO,,
GEN=55_MEMBER=423_PSO,GEN=5_MEMBER=147_PSO,,
GEN=55_MEMBER=424_PSO,GEN=53_MEMBER=379_PSO,,
GEN=55_MEMBER=425_PSO,GEN=49_MEMBER=247_PSO,,
GEN=55_MEMBER=426_PSO,GEN=44_MEMBER=121_PSO,,
GEN=55_MEMBER=427_PSO,GEN=43_MEMBER=79_PSO,,
GEN=55_MEMBER=428_PSO,GEN=19_MEMBER=556_PSO,,
GEN=55_MEMBER=429_PSO,GEN=54_MEMBER=411_PSO,,
GEN=55_MEMBER=430_PSO,GEN=0_TRAINING=15,,
GEN=55_MEMBER=431_PSO,GEN=54_MEMBER=422_PSO,,
GEN=55_MEMBER=432_PSO,GEN=54_MEMBER=417_PSO,,
GEN=55_MEMBER=433_PSO,GEN=54_MEMBER=401_PSO,,
GEN=55_MEMBER=434_PSO,GEN=51_MEMBER=318_PSO,,
GEN=55_MEMBER=435_PSO,GEN=43_MEMBER=74_PSO,,
GEN=55_MEMBER=436_PSO,GEN=15_MEMBER=446_PSO,,
GEN=55_MEMBER=437_PSO,GEN=12_MEMBER=357_PSO,,
GEN=55_MEMBER=438_PSO,GEN=54_MEMBER=394_PSO,,
GEN=55_MEMBER=439_PSO,GEN=53_MEMBER=392_PSO,,
GEN=55_MEMBER=440_PSO,GEN=52_MEMBER=353_PSO,,
GEN=55_MEMBER=441_PSO,GEN=47_MEMBER=200_PSO,,
GEN=55_MEMBER=442_PSO,GEN=45_MEMBER=150_PSO,,
GEN=55_MEMBER=443_PSO,GEN=49_MEMBER=272_PSO,,
GEN=55_MEMBER=444_PSO,GEN=49_MEMBER=268_PSO,,
GEN=55_MEMBER=445_PSO,GEN=41_MEMBER=10_PSO,,
GEN=55_MEMBER=446_PSO,GEN=49_MEMBER=259_PSO,,
GEN=55_MEMBER=447_PSO,GEN=18_MEMBER=531_PSO,,
GEN=55_MEMBER=448_PSO,GEN=54_MEMBER=419_PSO,,
GEN=55_MEMBER=449_PSO,GEN=54_MEMBER=414_PSO,,
GEN=55_MEMBER=450_PSO,GEN=11_MEMBER=328_PSO,,
GEN=55_MEMBER=451_PSO,GEN=50_MEMBER=300_PSO,,
GEN=55_MEMBER=452_PSO,GEN=54_MEMBER=421_PSO,,
GEN=56_MEMBER=453_PSO,GEN=5_MEMBER=147_PSO,,
GEN=56_MEMBER=454_PSO,GEN=44_MEMBER=121_PSO,,
GEN=56_MEMBER=455_PSO,GEN=54_MEMBER=411_PSO,,
GEN=56_MEMBER=456_PSO,GEN=43_MEMBER=79_PSO,,
GEN=56_MEMBER=457_PSO,GEN=19_MEMBER=556_PSO,,
GEN=56_MEMBER=458_PSO,GEN=0_TRAINING=15,,
GEN=56_MEMBER=459_PSO,GEN=53_MEMBER=379_PSO,,
GEN=56_MEMBER=460_PSO,GEN=49_MEMBER=247_PSO,,
GEN=56_MEMBER=461_PSO,GEN=55_MEMBER=448_PSO,,
GEN=56_MEMBER=462_PSO,GEN=55_MEMBER=426_PSO,,
GEN=56_MEMBER=463_PSO,GEN=54_MEMBER=417_PSO,,
GEN=56_MEMBER=464_PSO,GEN=51_MEMBER=318_PSO,,
GEN=56_MEMBER=465_PSO,GEN=43_MEMBER=74_PSO,,
GEN=56_MEMBER=466_PSO,GEN=15_MEMBER=446_PSO,,
GEN=56_MEMBER=467_PSO,GEN=12_MEMBER=357_PSO,,
GEN=56_MEMBER=468_PSO,GEN=49_MEMBER=268_PSO,,
GEN=56_MEMBER=469_PSO,GEN=41_MEMBER=10_PSO,,
GEN=56_MEMBER=470_PSO,GEN=49_MEMBER=272_PSO,,
GEN=56_MEMBER=471_PSO,GEN=54_MEMBER=419_PSO,,
GEN=56_MEMBER=472_PSO,GEN=49_MEMBER=259_PSO,,
GEN=56_MEMBER=473_PSO,GEN=52_MEMBER=353_PSO,,
GEN=56_MEMBER=474_PSO,GEN=45_MEMBER=150_PSO,,
GEN=56_MEMBER=475_PSO,GEN=18_MEMBER=531_PSO,,
GEN=56_MEMBER=476_PSO,GEN=11_MEMBER=328_PSO,,
GEN=56_MEMBER=477_PSO,GEN=55_MEMBER=433_PSO,,
GEN=56_MEMBER=478_PSO,GEN=54_MEMBER=414_PSO,,
GEN=56_MEMBER=479_PSO,GEN=54_MEMBER=394_PSO,,
GEN=56_MEMBER=480_PSO,GEN=47_MEMBER=200_PSO,,
GEN=56_MEMBER=481_PSO,GEN=55_MEMBER=443_PSO,,
GEN=56_MEMBER=482_PSO,GEN=55_MEMBER=431_PSO,,
GEN=57_MEMBER=483_PSO,GEN=5_MEMBER=147_PSO,,
GEN=57_MEMBER=484_PSO,GEN=49_MEMBER=247_PSO,,
GEN=57_MEMBER=485_PSO,GEN=44_MEMBER=121_PSO,,
GEN=57_MEMBER=486_PSO,GEN=43_MEMBER=79_PSO,,
GEN=57_MEMBER=487_PSO,GEN=19_MEMBER=556_PSO,,
GEN=57_MEMBER=488_PSO,GEN=54_MEMBER=411_PSO,,
GEN=57_MEMBER=489_PSO,GEN=12_MEMBER=357_PSO,,
GEN=57_MEMBER=490_PSO,GEN=53_MEMBER=379_PSO,,
GEN=57_MEMBER=491_PSO,GEN=0_TRAINING=15,,
GEN=57_MEMBER=492_PSO,GEN=55_MEMBER=448_PSO,,
GEN=57_MEMBER=493_PSO,GEN=55_MEMBER=426_PSO,,
GEN=57_MEMBER=494_PSO,GEN=49_MEMBER=268_PSO,,
GEN=57_MEMBER=495_PSO,GEN=43_MEMBER=74_PSO,,
GEN=57_MEMBER=496_PSO,GEN=41_MEMBER=10_PSO,,
GEN=57_MEMBER=497_PSO,GEN=15_MEMBER=446_PSO,,
GEN=57_MEMBER=498_PSO,GEN=55_MEMBER=433_PSO,,
GEN=57_MEMBER=499_PSO,GEN=54_MEMBER=417_PSO,,
GEN=57_MEMBER=500_PSO,GEN=49_MEMBER=272_PSO,,
GEN=57_MEMBER=501_PSO,GEN=51_MEMBER=318_PSO,,
GEN=57_MEMBER=502_PSO,GEN=55_MEMBER=431_PSO,,
GEN=57_MEMBER=503_PSO,GEN=54_MEMBER=419_PSO,,
GEN=57_MEMBER=504_PSO,GEN=49_MEMBER=259_PSO,,
GEN=57_MEMBER=505_PSO,GEN=18_MEMBER=531_PSO,,
GEN=57_MEMBER=506_PSO,GEN=52_MEMBER=353_PSO,,
GEN=57_MEMBER=507_PSO,GEN=54_MEMBER=394_PSO,,
GEN=57_MEMBER=508_PSO,GEN=47_MEMBER=200_PSO,,
GEN=57_MEMBER=509_PSO,GEN=45_MEMBER=150_PSO,,
GEN=57_MEMBER=510_PSO,GEN=11_MEMBER=328_PSO,,
GEN=57_MEMBER=511_PSO,GEN=56_MEMBER=455_PSO,,
GEN=57_MEMBER=512_PSO,GEN=55_MEMBER=443_PSO,,
GEN=58_MEMBER=513_PSO,GEN=5_MEMBER=147_PSO,,
GEN=58_MEMBER=514_PSO,GEN=54_MEMBER=411_PSO,,
GEN=58_MEMBER=515_PSO,GEN=0_TRAINING=15,,
GEN=58_MEMBER=516_PSO,GEN=53_MEMBER=379_PSO,,
GEN=58_MEMBER=517_PSO,GEN=49_MEMBER=247_PSO,,
GEN=58_MEMBER=518_PSO,GEN=44_MEMBER=121_PSO,,
GEN=58_MEMBER=519_PSO,GEN=43_MEMBER=79_PSO,,
GEN=58_MEMBER=520_PSO,GEN=19_MEMBER=556_PSO,,
GEN=58_MEMBER=521_PSO,GEN=12_MEMBER=357_PSO,,
GEN=58_MEMBER=522_PSO,GEN=55_MEMBER=448_PSO,,
GEN=58_MEMBER=523_PSO,GEN=55_MEMBER=426_PSO,,
GEN=58_MEMBER=524_PSO,GEN=54_MEMBER=417_PSO,,
GEN=58_MEMBER=525_PSO,GEN=51_MEMBER=318_PSO,,
GEN=58_MEMBER=526_PSO,GEN=43_MEMBER=74_PSO,,
GEN=58_MEMBER=527_PSO,GEN=41_MEMBER=10_PSO,,
GEN=58_MEMBER=528_PSO,GEN=49_MEMBER=268_PSO,,
GEN=58_MEMBER=529_PSO,GEN=15_MEMBER=446_PSO,,
GEN=58_MEMBER=530_PSO,GEN=57_MEMBER=499_PSO,,
GEN=58_MEMBER=531_PSO,GEN=49_MEMBER=272_PSO,,
GEN=58_MEMBER=532_PSO,GEN=54_MEMBER=394_PSO,,
GEN=58_MEMBER=533_PSO,GEN=54_MEMBER=419_PSO,,
GEN=58_MEMBER=534_PSO,GEN=52_MEMBER=353_PSO,,
GEN=58_MEMBER=535_PSO,GEN=47_MEMBER=200_PSO,,
GEN=58_MEMBER=536_PSO,GEN=18_MEMBER=531_PSO,,
GEN=58_MEMBER=537_PSO,GEN=49_MEMBER=259_PSO,,
GEN=58_MEMBER=538_PSO,GEN=11_MEMBER=328_PSO,,
GEN=58_MEMBER=539_PSO,GEN=56_MEMBER=455_PSO,,
GEN=58_MEMBER=540_PSO,GEN=45_MEMBER=150_PSO,,
GEN=58_MEMBER=541_PSO,GEN=55_MEMBER=443_PSO,,
GEN=58_MEMBER=542_PSO,GEN=55_MEMBER=433_PSO,,
GEN=59_MEMBER=543_PSO,GEN=5_MEMBER=147_PSO,,
GEN=59_MEMBER=544_PSO,GEN=0_TRAINING=15,,
GEN=59_MEMBER=545_PSO,GEN=49_MEMBER=247_PSO,,
GEN=59_MEMBER=546_PSO,GEN=44_MEMBER=121_PSO,,
GEN=59_MEMBER=547_PSO,GEN=43_MEMBER=79_PSO,,
GEN=59_MEMBER=548_PSO,GEN=19_MEMBER=556_PSO,,
GEN=59_MEMBER=549_PSO,GEN=54_MEMBER=411_PSO,,
GEN=59_MEMBER=550_PSO,GEN=12_MEMBER=357_PSO,,
GEN=59_MEMBER=551_PSO,GEN=53_MEMBER=379_PSO,,
GEN=59_MEMBER=552_PSO,GEN=55_MEMBER=448_PSO,,
GEN=59_MEMBER=553_PSO,GEN=55_MEMBER=426_PSO,,
GEN=59_MEMBER=554_PSO,GEN=54_MEMBER=417_PSO,,
GEN=59_MEMBER=555_PSO,GEN=49_MEMBER=268_PSO,,
GEN=59_MEMBER=556_PSO,GEN=43_MEMBER=74_PSO,,
GEN=59_MEMBER=557_PSO,GEN=41_MEMBER=10_PSO,,
GEN=59_MEMBER=558_PSO,GEN=15_MEMBER=446_PSO,,
GEN=59_MEMBER=559_PSO,GEN=51_MEMBER=318_PSO,,
GEN=59_MEMBER=560_PSO,GEN=58_MEMBER=514_PSO,,
GEN=59_MEMBER=561_PSO,GEN=57_MEMBER=499_PSO,,
GEN=59_MEMBER=562_PSO,GEN=54_MEMBER=394_PSO,,
GEN=59_MEMBER=563_PSO,GEN=58_MEMBER=541_PSO,,
GEN=59_MEMBER=564_PSO,GEN=58_MEMBER=516_PSO,,
GEN=59_MEMBER=565_PSO,GEN=55_MEMBER=433_PSO,,
GEN=59_MEMBER=566_PSO,GEN=47_MEMBER=200_PSO,,
GEN=59_MEMBER=567_PSO,GEN=49_MEMBER=272_PSO,,
GEN=59_MEMBER=568_PSO,GEN=49_MEMBER=259_PSO,,
GEN=59_MEMBER=569_PSO,GEN=18_MEMBER=531_PSO,,
GEN=59_MEMBER=570_PSO,GEN=11_MEMBER=328_PSO,,
GEN=59_MEMBER=571_PSO,GEN=52_MEMBER=353_PSO,,
GEN=59_MEMBER=572_PSO,GEN=56_MEMBER=455_PSO,,
GEN=60_MEMBER=573_PSO,GEN=5_MEMBER=147_PSO,,
GEN=60_MEMBER=574_PSO,GEN=43_MEMBER=79_PSO,,
GEN=60_MEMBER=575_PSO,GEN=19_MEMBER=556_PSO,,
GEN=60_MEMBER=576_PSO,GEN=54_MEMBER=411_PSO,,
GEN=60_MEMBER=577_PSO,GEN=0_TRAINING=15,,
GEN=60_MEMBER=578_PSO,GEN=53_MEMBER=379_PSO,,
GEN=60_MEMBER=579_PSO,GEN=49_MEMBER=247_PSO,,
GEN=60_MEMBER=580_PSO,GEN=44_MEMBER=121_PSO,,
GEN=60_MEMBER=581_PSO,GEN=55_MEMBER=448_PSO,,
GEN=60_MEMBER=582_PSO,GEN=54_MEMBER=417_PSO,,
GEN=60_MEMBER=583_PSO,GEN=51_MEMBER=318_PSO,,
GEN=60_MEMBER=584_PSO,GEN=43_MEMBER=74_PSO,,
GEN=60_MEMBER=585_PSO,GEN=59_MEMBER=567_PSO,,
GEN=60_MEMBER=586_PSO,GEN=59_MEMBER=546_PSO,,
GEN=60_MEMBER=587_PSO,GEN=58_MEMBER=516_PSO,,
GEN=60_MEMBER=588_PSO,GEN=58_MEMBER=514_PSO,,
GEN=60_MEMBER=589_PSO,GEN=55_MEMBER=426_PSO,,
GEN=60_MEMBER=590_PSO,GEN=47_MEMBER=200_PSO,,
GEN=60_MEMBER=591_PSO,GEN=41_MEMBER=10_PSO,,
GEN=60_MEMBER=592_PSO,GEN=15_MEMBER=446_PSO,,
GEN=60_MEMBER=593_PSO,GEN=12_MEMBER=357_PSO,,
GEN=60_MEMBER=594_PSO,GEN=54_MEMBER=394_PSO,,
GEN=60_MEMBER=595_PSO,GEN=59_MEMBER=571_PSO,,
GEN=60_MEMBER=596_PSO,GEN=59_MEMBER=560_PSO,,
GEN=60_MEMBER=597_PSO,GEN=55_MEMBER=433_PSO,,
GEN=60_MEMBER=598_PSO,GEN=49_MEMBER=259_PSO,,
GEN=60_MEMBER=599_PSO,GEN=52_MEMBER=353_PSO,,
GEN=60_MEMBER=600_PSO,GEN=49_MEMBER=272_PSO,,
GEN=60_MEMBER=601_PSO,GEN=49_MEMBER=268_PSO,,
GEN=60_MEMBER=602_PSO,GEN=11_MEMBER=328_PSO,,
