child,parent_1,parent_2,parent_3
GEN=19_MEMBER=371_PSO,GEN=7_MEMBER=136_PSO,,
GEN=19_MEMBER=372_PSO,GEN=14_MEMBER=267_PSO,,
GEN=19_MEMBER=373_PSO,GEN=11_MEMBER=216_PSO,,
GEN=19_MEMBER=374_PSO,GEN=15_MEMBER=294_PSO,,
GEN=19_MEMBER=375_PSO,GEN=18_MEMBER=352_PSO,,
GEN=19_MEMBER=376_PSO,GEN=17_MEMBER=325_PSO,,
GEN=19_MEMBER=377_PSO,GEN=16_MEMBER=318_PSO,,
GEN=19_MEMBER=378_PSO,GEN=3_MEMBER=50_PSO,,
GEN=19_MEMBER=379_PSO,GEN=13_MEMBER=258_PSO,,
GEN=20_MEMBER=380_PSO,GEN=6_MEMBER=104_PSO,,
GEN=20_MEMBER=381_PSO,GEN=10_MEMBER=187_PSO,,
GEN=20_MEMBER=382_PSO,GEN=13_MEMBER=250_PSO,,
GEN=20_MEMBER=383_PSO,GEN=13_MEMBER=248_PSO,,
GEN=20_MEMBER=384_PSO,GEN=8_MEMBER=159_PSO,,
GEN=20_MEMBER=385_PSO,GEN=9_MEMBER=163_PSO,,
GEN=20_MEMBER=386_PSO,GEN=18_MEMBER=342_PSO,,
GEN=20_MEMBER=387_PSO,GEN=17_MEMBER=325_PSO,,
GEN=20_MEMBER=388_PSO,GEN=18_MEMBER=358_PSO,,
GEN=20_MEMBER=389_PSO,GEN=14_MEMBER=267_PSO,,
GEN=20_MEMBER=390_PSO,GEN=14_MEMBER=270_PSO,,
GEN=20_MEMBER=391_PSO,GEN=11_MEMBER=216_PSO,,
GEN=20_MEMBER=392_PSO,GEN=17_MEMBER=327_PSO,,
GEN=20_MEMBER=393_PSO,GEN=15_MEMBER=294_PSO,,
GEN=20_MEMBER=394_PSO,GEN=19_MEMBER=366_PSO,,
GEN=20_MEMBER=395_PSO,GEN=17_MEMBER=328_PSO,,
GEN=20_MEMBER=396_PSO,GEN=16_MEMBER=318_PSO,,
GEN=20_MEMBER=397_PSO,GEN=7_MEMBER=136_PSO,,
GEN=20_MEMBER=398_PSO,GEN=3_MEMBER=50_PSO,,
GEN=20_MEMBER=399_PSO,GEN=18_MEMBER=352_PSO,,
