child,parent_1,parent_2,parent_3
GEN=19_MEMBER=393_PSO,GEN=14_MEMBER=293_PSO,,
GEN=19_MEMBER=394_PSO,GEN=13_MEMBER=272_PSO,,
GEN=19_MEMBER=395_PSO,GEN=5_MEMBER=118_PSO,,
GEN=19_MEMBER=396_PSO,GEN=11_MEMBER=228_PSO,,
GEN=19_MEMBER=397_PSO,GEN=16_MEMBER=331_PSO,,
GEN=19_MEMBER=398_PSO,GEN=17_MEMBER=357_PSO,,
GEN=19_MEMBER=399_PSO,GEN=18_MEMBER=378_PSO,,
GEN=20_MEMBER=400_PSO,GEN=4_MEMBER=97_PSO,,
GEN=20_MEMBER=401_PSO,GEN=2_MEMBER=53_PSO,,
GEN=20_MEMBER=402_PSO,GEN=6_MEMBER=137_PSO,,
GEN=20_MEMBER=403_PSO,GEN=11_MEMBER=226_PSO,,
GEN=20_MEMBER=404_PSO,GEN=10_MEMBER=217_PSO,,
GEN=20_MEMBER=405_PSO,GEN=14_MEMBER=293_PSO,,
GEN=20_MEMBER=406_PSO,GEN=2_MEMBER=40_PSO,,
GEN=20_MEMBER=407_PSO,GEN=18_MEMBER=364_PSO,,
GEN=20_MEMBER=408_PSO,GEN=12_MEMBER=258_PSO,,
GEN=20_MEMBER=409_PSO,GEN=4_MEMBER=99_PSO,,
GEN=20_MEMBER=410_PSO,GEN=7_MEMBER=144_PSO,,
GEN=20_MEMBER=411_PSO,GEN=6_MEMBER=139_PSO,,
GEN=20_MEMBER=412_PSO,GEN=6_MEMBER=130_PSO,,
GEN=20_MEMBER=413_PSO,GEN=13_MEMBER=272_PSO,,
GEN=20_MEMBER=414_PSO,GEN=5_MEMBER=118_PSO,,
GEN=20_MEMBER=415_PSO,GEN=11_MEMBER=228_PSO,,
GEN=20_MEMBER=416_PSO,GEN=8_MEMBER=176_PSO,,
GEN=20_MEMBER=417_PSO,GEN=17_MEMBER=357_PSO,,
GEN=20_MEMBER=418_PSO,GEN=19_MEMBER=395_PSO,,
GEN=20_MEMBER=419_PSO,GEN=18_MEMBER=378_PSO,,
GEN=21_MEMBER=420_PSO,GEN=4_MEMBER=97_PSO,,
GEN=21_MEMBER=421_PSO,GEN=2_MEMBER=53_PSO,,
GEN=21_MEMBER=422_PSO,GEN=6_MEMBER=137_PSO,,
GEN=21_MEMBER=423_PSO,GEN=11_MEMBER=226_PSO,,
GEN=21_MEMBER=424_PSO,GEN=10_MEMBER=217_PSO,,
GEN=21_MEMBER=425_PSO,GEN=14_MEMBER=293_PSO,,
GEN=21_MEMBER=426_PSO,GEN=2_MEMBER=40_PSO,,
GEN=21_MEMBER=427_PSO,GEN=12_MEMBER=258_PSO,,
GEN=21_MEMBER=428_PSO,GEN=4_MEMBER=99_PSO,,
GEN=21_MEMBER=429_PSO,GEN=7_MEMBER=144_PSO,,
GEN=21_MEMBER=430_PSO,GEN=6_MEMBER=139_PSO,,
GEN=21_MEMBER=431_PSO,GEN=6_MEMBER=130_PSO,,
GEN=21_MEMBER=432_PSO,GEN=13_MEMBER=272_PSO,,
GEN=21_MEMBER=433_PSO,GEN=18_MEMBER=364_PSO,,
GEN=21_MEMBER=434_PSO,GEN=20_MEMBER=415_PSO,,
GEN=21_MEMBER=435_PSO,GEN=8_MEMBER=176_PSO,,
GEN=21_MEMBER=436_PSO,GEN=19_MEMBER=395_PSO,,
GEN=21_MEMBER=437_PSO,GEN=18_MEMBER=378_PSO,,
GEN=21_MEMBER=438_PSO,GEN=20_MEMBER=412_PSO,,
GEN=21_MEMBER=439_PSO,GEN=17_MEMBER=357_PSO,,
GEN=22_MEMBER=440_PSO,GEN=4_MEMBER=97_PSO,,
GEN=22_MEMBER=441_PSO,GEN=2_MEMBER=53_PSO,,
GEN=22_MEMBER=442_PSO,GEN=6_MEMBER=137_PSO,,
GEN=22_MEMBER=443_PSO,GEN=11_MEMBER=226_PSO,,
GEN=22_MEMBER=444_PSO,GEN=10_MEMBER=217_PSO,,
GEN=22_MEMBER=445_PSO,GEN=14_MEMBER=293_PSO,,
GEN=22_MEMBER=446_PSO,GEN=2_MEMBER=40_PSO,,
GEN=22_MEMBER=447_PSO,GEN=12_MEMBER=258_PSO,,
GEN=22_MEMBER=448_PSO,GEN=4_MEMBER=99_PSO,,
GEN=22_MEMBER=449_PSO,GEN=21_MEMBER=432_PSO,,
GEN=22_MEMBER=450_PSO,GEN=17_MEMBER=357_PSO,,
GEN=22_MEMBER=451_PSO,GEN=7_MEMBER=144_PSO,,
GEN=22_MEMBER=452_PSO,GEN=18_MEMBER=364_PSO,,
GEN=22_MEMBER=453_PSO,GEN=6_MEMBER=139_PSO,,
GEN=22_MEMBER=454_PSO,GEN=20_MEMBER=415_PSO,,
GEN=22_MEMBER=455_PSO,GEN=8_MEMBER=176_PSO,,
GEN=22_MEMBER=456_PSO,GEN=13_MEMBER=272_PSO,,
GEN=22_MEMBER=457_PSO,GEN=6_MEMBER=130_PSO,,
GEN=22_MEMBER=458_PSO,GEN=19_MEMBER=395_PSO,,
GEN=22_MEMBER=459_PSO,GEN=20_MEMBER=412_PSO,,
GEN=23_MEMBER=460_PSO,GEN=4_MEMBER=97_PSO,,
GEN=23_MEMBER=461_PSO,GEN=2_MEMBER=53_PSO,,
GEN=23_MEMBER=462_PSO,GEN=6_MEMBER=137_PSO,,
GEN=23_MEMBER=463_PSO,GEN=11_MEMBER=226_PSO,,
GEN=23_MEMBER=464_PSO,GEN=10_MEMBER=217_PSO,,
GEN=23_MEMBER=465_PSO,GEN=14_MEMBER=293_PSO,,
GEN=23_MEMBER=466_PSO,GEN=2_MEMBER=40_PSO,,
GEN=23_MEMBER=467_PSO,GEN=4_MEMBER=99_PSO,,
GEN=23_MEMBER=468_PSO,GEN=12_MEMBER=258_PSO,,
GEN=23_MEMBER=469_PSO,GEN=13_MEMBER=272_PSO,,
GEN=23_MEMBER=470_PSO,GEN=7_MEMBER=144_PSO,,
GEN=23_MEMBER=471_PSO,GEN=6_MEMBER=139_PSO,,
GEN=23_MEMBER=472_PSO,GEN=18_MEMBER=364_PSO,,
GEN=23_MEMBER=473_PSO,GEN=22_MEMBER=446_PSO,,
GEN=23_MEMBER=474_PSO,GEN=21_MEMBER=432_PSO,,
GEN=23_MEMBER=475_PSO,GEN=17_MEMBER=357_PSO,,
GEN=23_MEMBER=476_PSO,GEN=8_MEMBER=176_PSO,,
GEN=23_MEMBER=477_PSO,GEN=19_MEMBER=395_PSO,,
GEN=23_MEMBER=478_PSO,GEN=22_MEMBER=444_PSO,,
GEN=23_MEMBER=479_PSO,GEN=6_MEMBER=130_PSO,,
GEN=24_MEMBER=480_PSO,GEN=4_MEMBER=97_PSO,,
GEN=24_MEMBER=481_PSO,GEN=2_MEMBER=53_PSO,,
GEN=24_MEMBER=482_PSO,GEN=6_MEMBER=137_PSO,,
GEN=24_MEMBER=483_PSO,GEN=11_MEMBER=226_PSO,,
GEN=24_MEMBER=484_PSO,GEN=10_MEMBER=217_PSO,,
GEN=24_MEMBER=485_PSO,GEN=2_MEMBER=40_PSO,,
GEN=24_MEMBER=486_PSO,GEN=14_MEMBER=293_PSO,,
GEN=24_MEMBER=487_PSO,GEN=12_MEMBER=258_PSO,,
GEN=24_MEMBER=488_PSO,GEN=4_MEMBER=99_PSO,,
GEN=24_MEMBER=489_PSO,GEN=13_MEMBER=272_PSO,,
GEN=24_MEMBER=490_PSO,GEN=7_MEMBER=144_PSO,,
GEN=24_MEMBER=491_PSO,GEN=6_MEMBER=139_PSO,,
GEN=24_MEMBER=492_PSO,GEN=18_MEMBER=364_PSO,,
GEN=24_MEMBER=493_PSO,GEN=22_MEMBER=446_PSO,,
GEN=24_MEMBER=494_PSO,GEN=23_MEMBER=461_PSO,,
GEN=24_MEMBER=495_PSO,GEN=23_MEMBER=468_PSO,,
GEN=24_MEMBER=496_PSO,GEN=21_MEMBER=432_PSO,,
GEN=24_MEMBER=497_PSO,GEN=17_MEMBER=357_PSO,,
GEN=24_MEMBER=498_PSO,GEN=8_MEMBER=176_PSO,,
GEN=24_MEMBER=499_PSO,GEN=19_MEMBER=395_PSO,,
GEN=25_MEMBER=500_PSO,GEN=4_MEMBER=97_PSO,,
GEN=25_MEMBER=501_PSO,GEN=2_MEMBER=53_PSO,,
GEN=25_MEMBER=502_PSO,GEN=6_MEMBER=137_PSO,,
GEN=25_MEMBER=503_PSO,GEN=11_MEMBER=226_PSO,,
GEN=25_MEMBER=504_PSO,GEN=13_MEMBER=272_PSO,,
GEN=25_MEMBER=505_PSO,GEN=10_MEMBER=217_PSO,,
GEN=25_MEMBER=506_PSO,GEN=2_MEMBER=40_PSO,,
GEN=25_MEMBER=507_PSO,GEN=14_MEMBER=293_PSO,,
GEN=25_MEMBER=508_PSO,GEN=19_MEMBER=395_PSO,,
GEN=25_MEMBER=509_PSO,GEN=7_MEMBER=144_PSO,,
GEN=25_MEMBER=510_PSO,GEN=12_MEMBER=258_PSO,,
GEN=25_MEMBER=511_PSO,GEN=18_MEMBER=364_PSO,,
GEN=25_MEMBER=512_PSO,GEN=4_MEMBER=99_PSO,,
GEN=25_MEMBER=513_PSO,GEN=22_MEMBER=446_PSO,,
GEN=25_MEMBER=514_PSO,GEN=24_MEMBER=490_PSO,,
GEN=25_MEMBER=515_PSO,GEN=21_MEMBER=432_PSO,,
GEN=25_MEMBER=516_PSO,GEN=17_MEMBER=357_PSO,,
GEN=25_MEMBER=517_PSO,GEN=24_MEMBER=499_PSO,,
GEN=25_MEMBER=518_PSO,GEN=6_MEMBER=139_PSO,,
GEN=25_MEMBER=519_PSO,GEN=8_MEMBER=176_PSO,,
GEN=26_MEMBER=520_PSO,GEN=4_MEMBER=97_PSO,,
GEN=26_MEMBER=521_PSO,GEN=2_MEMBER=53_PSO,,
GEN=26_MEMBER=522_PSO,GEN=6_MEMBER=137_PSO,,
GEN=26_MEMBER=523_PSO,GEN=11_MEMBER=226_PSO,,
GEN=26_MEMBER=524_PSO,GEN=10_MEMBER=217_PSO,,
GEN=26_MEMBER=525_PSO,GEN=14_MEMBER=293_PSO,,
GEN=26_MEMBER=526_PSO,GEN=2_MEMBER=40_PSO,,
GEN=26_MEMBER=527_PSO,GEN=12_MEMBER=258_PSO,,
GEN=26_MEMBER=528_PSO,GEN=19_MEMBER=395_PSO,,
GEN=26_MEMBER=529_PSO,GEN=4_MEMBER=99_PSO,,
GEN=26_MEMBER=530_PSO,GEN=13_MEMBER=272_PSO,,
GEN=26_MEMBER=531_PSO,GEN=22_MEMBER=446_PSO,,
GEN=26_MEMBER=532_PSO,GEN=21_MEMBER=432_PSO,,
GEN=26_MEMBER=533_PSO,GEN=25_MEMBER=517_PSO,,
GEN=26_MEMBER=534_PSO,GEN=24_MEMBER=490_PSO,,
GEN=26_MEMBER=535_PSO,GEN=17_MEMBER=357_PSO,,
GEN=26_MEMBER=536_PSO,GEN=25_MEMBER=508_PSO,,
GEN=26_MEMBER=537_PSO,GEN=7_MEMBER=144_PSO,,
GEN=26_MEMBER=538_PSO,GEN=25_MEMBER=506_PSO,,
GEN=26_MEMBER=539_PSO,GEN=24_MEMBER=499_PSO,,
GEN=27_MEMBER=540_PSO,GEN=4_MEMBER=97_PSO,,
GEN=27_MEMBER=541_PSO,GEN=2_MEMBER=53_PSO,,
GEN=27_MEMBER=542_PSO,GEN=6_MEMBER=137_PSO,,
GEN=27_MEMBER=543_PSO,GEN=11_MEMBER=226_PSO,,
GEN=27_MEMBER=544_PSO,GEN=10_MEMBER=217_PSO,,
GEN=27_MEMBER=545_PSO,GEN=14_MEMBER=293_PSO,,
GEN=27_MEMBER=546_PSO,GEN=2_MEMBER=40_PSO,,
GEN=27_MEMBER=547_PSO,GEN=4_MEMBER=99_PSO,,
GEN=27_MEMBER=548_PSO,GEN=26_MEMBER=533_PSO,,
GEN=27_MEMBER=549_PSO,GEN=24_MEMBER=499_PSO,,
GEN=27_MEMBER=550_PSO,GEN=19_MEMBER=395_PSO,,
GEN=27_MEMBER=551_PSO,GEN=24_MEMBER=490_PSO,,
GEN=27_MEMBER=552_PSO,GEN=17_MEMBER=357_PSO,,
GEN=27_MEMBER=553_PSO,GEN=26_MEMBER=526_PSO,,
GEN=27_MEMBER=554_PSO,GEN=25_MEMBER=517_PSO,,
GEN=27_MEMBER=555_PSO,GEN=13_MEMBER=272_PSO,,
GEN=27_MEMBER=556_PSO,GEN=25_MEMBER=508_PSO,,
GEN=27_MEMBER=557_PSO,GEN=26_MEMBER=536_PSO,,
GEN=27_MEMBER=558_PSO,GEN=7_MEMBER=144_PSO,,
GEN=27_MEMBER=559_PSO,GEN=12_MEMBER=258_PSO,,
GEN=28_MEMBER=560_PSO,GEN=4_MEMBER=97_PSO,,
GEN=28_MEMBER=561_PSO,GEN=2_MEMBER=53_PSO,,
GEN=28_MEMBER=562_PSO,GEN=6_MEMBER=137_PSO,,
GEN=28_MEMBER=563_PSO,GEN=11_MEMBER=226_PSO,,
GEN=28_MEMBER=564_PSO,GEN=10_MEMBER=217_PSO,,
GEN=28_MEMBER=565_PSO,GEN=14_MEMBER=293_PSO,,
GEN=28_MEMBER=566_PSO,GEN=4_MEMBER=99_PSO,,
GEN=28_MEMBER=567_PSO,GEN=27_MEMBER=551_PSO,,
GEN=28_MEMBER=568_PSO,GEN=26_MEMBER=533_PSO,,
GEN=28_MEMBER=569_PSO,GEN=26_MEMBER=536_PSO,,
GEN=28_MEMBER=570_PSO,GEN=17_MEMBER=357_PSO,,
GEN=28_MEMBER=571_PSO,GEN=24_MEMBER=490_PSO,,
GEN=28_MEMBER=572_PSO,GEN=2_MEMBER=40_PSO,,
GEN=28_MEMBER=573_PSO,GEN=24_MEMBER=499_PSO,,
GEN=28_MEMBER=574_PSO,GEN=26_MEMBER=526_PSO,,
GEN=28_MEMBER=575_PSO,GEN=25_MEMBER=517_PSO,,
GEN=28_MEMBER=576_PSO,GEN=13_MEMBER=272_PSO,,
GEN=28_MEMBER=577_PSO,GEN=25_MEMBER=508_PSO,,
GEN=28_MEMBER=578_PSO,GEN=19_MEMBER=395_PSO,,
GEN=28_MEMBER=579_PSO,GEN=7_MEMBER=144_PSO,,
GEN=29_MEMBER=580_PSO,GEN=4_MEMBER=97_PSO,,
GEN=29_MEMBER=581_PSO,GEN=2_MEMBER=53_PSO,,
GEN=29_MEMBER=582_PSO,GEN=6_MEMBER=137_PSO,,
GEN=29_MEMBER=583_PSO,GEN=28_MEMBER=579_PSO,,
GEN=29_MEMBER=584_PSO,GEN=2_MEMBER=40_PSO,,
GEN=29_MEMBER=585_PSO,GEN=10_MEMBER=217_PSO,,
GEN=29_MEMBER=586_PSO,GEN=26_MEMBER=526_PSO,,
GEN=29_MEMBER=587_PSO,GEN=17_MEMBER=357_PSO,,
GEN=29_MEMBER=588_PSO,GEN=4_MEMBER=99_PSO,,
GEN=29_MEMBER=589_PSO,GEN=26_MEMBER=533_PSO,,
GEN=29_MEMBER=590_PSO,GEN=14_MEMBER=293_PSO,,
GEN=29_MEMBER=591_PSO,GEN=24_MEMBER=499_PSO,,
GEN=29_MEMBER=592_PSO,GEN=27_MEMBER=551_PSO,,
GEN=29_MEMBER=593_PSO,GEN=19_MEMBER=395_PSO,,
GEN=29_MEMBER=594_PSO,GEN=28_MEMBER=577_PSO,,
GEN=29_MEMBER=595_PSO,GEN=24_MEMBER=490_PSO,,
GEN=29_MEMBER=596_PSO,GEN=26_MEMBER=536_PSO,,
GEN=29_MEMBER=597_PSO,GEN=25_MEMBER=517_PSO,,
GEN=29_MEMBER=598_PSO,GEN=13_MEMBER=272_PSO,,
GEN=29_MEMBER=599_PSO,GEN=25_MEMBER=508_PSO,,
GEN=30_MEMBER=600_PSO,GEN=4_MEMBER=97_PSO,,
GEN=30_MEMBER=601_PSO,GEN=2_MEMBER=53_PSO,,
GEN=30_MEMBER=602_PSO,GEN=6_MEMBER=137_PSO,,
GEN=30_MEMBER=603_PSO,GEN=28_MEMBER=579_PSO,,
GEN=30_MEMBER=604_PSO,GEN=2_MEMBER=40_PSO,,
GEN=30_MEMBER=605_PSO,GEN=10_MEMBER=217_PSO,,
GEN=30_MEMBER=606_PSO,GEN=26_MEMBER=526_PSO,,
GEN=30_MEMBER=607_PSO,GEN=25_MEMBER=517_PSO,,
GEN=30_MEMBER=608_PSO,GEN=4_MEMBER=99_PSO,,
GEN=30_MEMBER=609_PSO,GEN=26_MEMBER=533_PSO,,
GEN=30_MEMBER=610_PSO,GEN=14_MEMBER=293_PSO,,
GEN=30_MEMBER=611_PSO,GEN=24_MEMBER=499_PSO,,
GEN=30_MEMBER=612_PSO,GEN=24_MEMBER=490_PSO,,
GEN=30_MEMBER=613_PSO,GEN=19_MEMBER=395_PSO,,
GEN=30_MEMBER=614_PSO,GEN=28_MEMBER=577_PSO,,
GEN=30_MEMBER=615_PSO,GEN=27_MEMBER=551_PSO,,
GEN=30_MEMBER=616_PSO,GEN=17_MEMBER=357_PSO,,
GEN=30_MEMBER=617_PSO,GEN=13_MEMBER=272_PSO,,
GEN=30_MEMBER=618_PSO,GEN=25_MEMBER=508_PSO,,
GEN=30_MEMBER=619_PSO,GEN=29_MEMBER=584_PSO,,
GEN=31_MEMBER=620_PSO,GEN=4_MEMBER=97_PSO,,
GEN=31_MEMBER=621_PSO,GEN=2_MEMBER=53_PSO,,
GEN=31_MEMBER=622_PSO,GEN=28_MEMBER=579_PSO,,
GEN=31_MEMBER=623_PSO,GEN=6_MEMBER=137_PSO,,
GEN=31_MEMBER=624_PSO,GEN=2_MEMBER=40_PSO,,
GEN=31_MEMBER=625_PSO,GEN=10_MEMBER=217_PSO,,
GEN=31_MEMBER=626_PSO,GEN=4_MEMBER=99_PSO,,
GEN=31_MEMBER=627_PSO,GEN=14_MEMBER=293_PSO,,
GEN=31_MEMBER=628_PSO,GEN=24_MEMBER=499_PSO,,
GEN=31_MEMBER=629_PSO,GEN=24_MEMBER=490_PSO,,
GEN=31_MEMBER=630_PSO,GEN=26_MEMBER=533_PSO,,
GEN=31_MEMBER=631_PSO,GEN=19_MEMBER=395_PSO,,
GEN=31_MEMBER=632_PSO,GEN=26_MEMBER=526_PSO,,
GEN=31_MEMBER=633_PSO,GEN=28_MEMBER=577_PSO,,
GEN=31_MEMBER=634_PSO,GEN=17_MEMBER=357_PSO,,
GEN=31_MEMBER=635_PSO,GEN=25_MEMBER=508_PSO,,
GEN=31_MEMBER=636_PSO,GEN=30_MEMBER=618_PSO,,
GEN=31_MEMBER=637_PSO,GEN=25_MEMBER=517_PSO,,
GEN=31_MEMBER=638_PSO,GEN=30_MEMBER=615_PSO,,
GEN=31_MEMBER=639_PSO,GEN=27_MEMBER=551_PSO,,
GEN=32_MEMBER=640_PSO,GEN=4_MEMBER=97_PSO,,
GEN=32_MEMBER=641_PSO,GEN=2_MEMBER=53_PSO,,
GEN=32_MEMBER=642_PSO,GEN=6_MEMBER=137_PSO,,
GEN=32_MEMBER=643_PSO,GEN=28_MEMBER=579_PSO,,
GEN=32_MEMBER=644_PSO,GEN=2_MEMBER=40_PSO,,
GEN=32_MEMBER=645_PSO,GEN=10_MEMBER=217_PSO,,
GEN=32_MEMBER=646_PSO,GEN=17_MEMBER=357_PSO,,
GEN=32_MEMBER=647_PSO,GEN=4_MEMBER=99_PSO,,
GEN=32_MEMBER=648_PSO,GEN=25_MEMBER=517_PSO,,
GEN=32_MEMBER=649_PSO,GEN=14_MEMBER=293_PSO,,
GEN=32_MEMBER=650_PSO,GEN=24_MEMBER=499_PSO,,
GEN=32_MEMBER=651_PSO,GEN=27_MEMBER=551_PSO,,
GEN=32_MEMBER=652_PSO,GEN=19_MEMBER=395_PSO,,
GEN=32_MEMBER=653_PSO,GEN=26_MEMBER=526_PSO,,
GEN=32_MEMBER=654_PSO,GEN=28_MEMBER=577_PSO,,
GEN=32_MEMBER=655_PSO,GEN=31_MEMBER=621_PSO,,
GEN=32_MEMBER=656_PSO,GEN=25_MEMBER=508_PSO,,
GEN=32_MEMBER=657_PSO,GEN=24_MEMBER=490_PSO,,
GEN=32_MEMBER=658_PSO,GEN=30_MEMBER=615_PSO,,
GEN=32_MEMBER=659_PSO,GEN=26_MEMBER=533_PSO,,
GEN=33_MEMBER=660_PSO,GEN=4_MEMBER=97_PSO,,
GEN=33_MEMBER=661_PSO,GEN=2_MEMBER=53_PSO,,
GEN=33_MEMBER=662_PSO,GEN=6_MEMBER=137_PSO,,
GEN=33_MEMBER=663_PSO,GEN=28_MEMBER=579_PSO,,
GEN=33_MEMBER=664_PSO,GEN=2_MEMBER=40_PSO,,
GEN=33_MEMBER=665_PSO,GEN=10_MEMBER=217_PSO,,
GEN=33_MEMBER=666_PSO,GEN=25_MEMBER=508_PSO,,
GEN=33_MEMBER=667_PSO,GEN=17_MEMBER=357_PSO,,
GEN=33_MEMBER=668_PSO,GEN=4_MEMBER=99_PSO,,
GEN=33_MEMBER=669_PSO,GEN=26_MEMBER=533_PSO,,
GEN=33_MEMBER=670_PSO,GEN=25_MEMBER=517_PSO,,
GEN=33_MEMBER=671_PSO,GEN=24_MEMBER=499_PSO,,
GEN=33_MEMBER=672_PSO,GEN=24_MEMBER=490_PSO,,
GEN=33_MEMBER=673_PSO,GEN=27_MEMBER=551_PSO,,
GEN=33_MEMBER=674_PSO,GEN=19_MEMBER=395_PSO,,
GEN=33_MEMBER=675_PSO,GEN=28_MEMBER=577_PSO,,
GEN=33_MEMBER=676_PSO,GEN=31_MEMBER=621_PSO,,
GEN=33_MEMBER=677_PSO,GEN=26_MEMBER=526_PSO,,
GEN=33_MEMBER=678_PSO,GEN=32_MEMBER=644_PSO,,
GEN=33_MEMBER=679_PSO,GEN=30_MEMBER=615_PSO,,
GEN=34_MEMBER=680_PSO,GEN=4_MEMBER=97_PSO,,
GEN=34_MEMBER=681_PSO,GEN=2_MEMBER=53_PSO,,
GEN=34_MEMBER=682_PSO,GEN=6_MEMBER=137_PSO,,
GEN=34_MEMBER=683_PSO,GEN=28_MEMBER=579_PSO,,
GEN=34_MEMBER=684_PSO,GEN=25_MEMBER=508_PSO,,
GEN=34_MEMBER=685_PSO,GEN=4_MEMBER=99_PSO,,
GEN=34_MEMBER=686_PSO,GEN=26_MEMBER=533_PSO,,
GEN=34_MEMBER=687_PSO,GEN=10_MEMBER=217_PSO,,
GEN=34_MEMBER=688_PSO,GEN=25_MEMBER=517_PSO,,
GEN=34_MEMBER=689_PSO,GEN=24_MEMBER=499_PSO,,
GEN=34_MEMBER=690_PSO,GEN=24_MEMBER=490_PSO,,
GEN=34_MEMBER=691_PSO,GEN=19_MEMBER=395_PSO,,
GEN=34_MEMBER=692_PSO,GEN=28_MEMBER=577_PSO,,
GEN=34_MEMBER=693_PSO,GEN=2_MEMBER=40_PSO,,
GEN=34_MEMBER=694_PSO,GEN=31_MEMBER=621_PSO,,
GEN=34_MEMBER=695_PSO,GEN=27_MEMBER=551_PSO,,
GEN=34_MEMBER=696_PSO,GEN=33_MEMBER=663_PSO,,
GEN=34_MEMBER=697_PSO,GEN=33_MEMBER=665_PSO,,
GEN=34_MEMBER=698_PSO,GEN=17_MEMBER=357_PSO,,
GEN=34_MEMBER=699_PSO,GEN=33_MEMBER=675_PSO,,
GEN=35_MEMBER=700_PSO,GEN=4_MEMBER=97_PSO,,
GEN=35_MEMBER=701_PSO,GEN=2_MEMBER=53_PSO,,
GEN=35_MEMBER=702_PSO,GEN=6_MEMBER=137_PSO,,
GEN=35_MEMBER=703_PSO,GEN=28_MEMBER=579_PSO,,
GEN=35_MEMBER=704_PSO,GEN=33_MEMBER=665_PSO,,
GEN=35_MEMBER=705_PSO,GEN=26_MEMBER=533_PSO,,
GEN=35_MEMBER=706_PSO,GEN=25_MEMBER=508_PSO,,
GEN=35_MEMBER=707_PSO,GEN=34_MEMBER=694_PSO,,
GEN=35_MEMBER=708_PSO,GEN=24_MEMBER=499_PSO,,
GEN=35_MEMBER=709_PSO,GEN=19_MEMBER=395_PSO,,
GEN=35_MEMBER=710_PSO,GEN=10_MEMBER=217_PSO,,
GEN=35_MEMBER=711_PSO,GEN=27_MEMBER=551_PSO,,
GEN=35_MEMBER=712_PSO,GEN=31_MEMBER=621_PSO,,
GEN=35_MEMBER=713_PSO,GEN=34_MEMBER=697_PSO,,
GEN=35_MEMBER=714_PSO,GEN=33_MEMBER=675_PSO,,
GEN=35_MEMBER=715_PSO,GEN=34_MEMBER=691_PSO,,
GEN=35_MEMBER=716_PSO,GEN=34_MEMBER=689_PSO,,
GEN=35_MEMBER=717_PSO,GEN=28_MEMBER=577_PSO,,
GEN=35_MEMBER=718_PSO,GEN=34_MEMBER=693_PSO,,
GEN=35_MEMBER=719_PSO,GEN=25_MEMBER=517_PSO,,
GEN=36_MEMBER=720_PSO,GEN=4_MEMBER=97_PSO,,
GEN=36_MEMBER=721_PSO,GEN=2_MEMBER=53_PSO,,
GEN=36_MEMBER=722_PSO,GEN=6_MEMBER=137_PSO,,
GEN=36_MEMBER=723_PSO,GEN=28_MEMBER=579_PSO,,
GEN=36_MEMBER=724_PSO,GEN=10_MEMBER=217_PSO,,
GEN=36_MEMBER=725_PSO,GEN=34_MEMBER=689_PSO,,
GEN=36_MEMBER=726_PSO,GEN=34_MEMBER=697_PSO,,
GEN=36_MEMBER=727_PSO,GEN=26_MEMBER=533_PSO,,
GEN=36_MEMBER=728_PSO,GEN=25_MEMBER=508_PSO,,
GEN=36_MEMBER=729_PSO,GEN=24_MEMBER=499_PSO,,
GEN=36_MEMBER=730_PSO,GEN=31_MEMBER=621_PSO,,
GEN=36_MEMBER=731_PSO,GEN=34_MEMBER=691_PSO,,
GEN=36_MEMBER=732_PSO,GEN=34_MEMBER=694_PSO,,
GEN=36_MEMBER=733_PSO,GEN=35_MEMBER=704_PSO,,
GEN=36_MEMBER=734_PSO,GEN=19_MEMBER=395_PSO,,
GEN=36_MEMBER=735_PSO,GEN=27_MEMBER=551_PSO,,
GEN=36_MEMBER=736_PSO,GEN=33_MEMBER=665_PSO,,
GEN=36_MEMBER=737_PSO,GEN=35_MEMBER=708_PSO,,
GEN=36_MEMBER=738_PSO,GEN=28_MEMBER=577_PSO,,
GEN=36_MEMBER=739_PSO,GEN=34_MEMBER=693_PSO,,
GEN=37_MEMBER=740_PSO,GEN=4_MEMBER=97_PSO,,
GEN=37_MEMBER=741_PSO,GEN=2_MEMBER=53_PSO,,
GEN=37_MEMBER=742_PSO,GEN=6_MEMBER=137_PSO,,
GEN=37_MEMBER=743_PSO,GEN=28_MEMBER=579_PSO,,
GEN=37_MEMBER=744_PSO,GEN=35_MEMBER=708_PSO,,
GEN=37_MEMBER=745_PSO,GEN=34_MEMBER=697_PSO,,
GEN=37_MEMBER=746_PSO,GEN=26_MEMBER=533_PSO,,
GEN=37_MEMBER=747_PSO,GEN=25_MEMBER=508_PSO,,
GEN=37_MEMBER=748_PSO,GEN=24_MEMBER=499_PSO,,
GEN=37_MEMBER=749_PSO,GEN=10_MEMBER=217_PSO,,
GEN=37_MEMBER=750_PSO,GEN=34_MEMBER=694_PSO,,
GEN=37_MEMBER=751_PSO,GEN=36_MEMBER=725_PSO,,
GEN=37_MEMBER=752_PSO,GEN=34_MEMBER=689_PSO,,
GEN=37_MEMBER=753_PSO,GEN=35_MEMBER=704_PSO,,
GEN=37_MEMBER=754_PSO,GEN=19_MEMBER=395_PSO,,
GEN=37_MEMBER=755_PSO,GEN=31_MEMBER=621_PSO,,
GEN=37_MEMBER=756_PSO,GEN=33_MEMBER=665_PSO,,
GEN=37_MEMBER=757_PSO,GEN=27_MEMBER=551_PSO,,
GEN=37_MEMBER=758_PSO,GEN=28_MEMBER=577_PSO,,
GEN=37_MEMBER=759_PSO,GEN=34_MEMBER=691_PSO,,
