child,parent_1,parent_2,parent_3
GEN=15_MEMBER=1591_PSO,GEN=9_MEMBER=922_PSO,,
GEN=15_MEMBER=1592_PSO,GEN=13_MEMBER=1316_PSO,,
GEN=15_MEMBER=1593_PSO,GEN=14_MEMBER=1467_PSO,,
GEN=15_MEMBER=1594_PSO,GEN=9_MEMBER=935_PSO,,
GEN=15_MEMBER=1595_PSO,GEN=13_MEMBER=1308_PSO,,
GEN=15_MEMBER=1596_PSO,GEN=11_MEMBER=1103_PSO,,
GEN=15_MEMBER=1597_PSO,GEN=5_MEMBER=538_PSO,,
GEN=15_MEMBER=1598_PSO,GEN=3_MEMBER=384_PSO,,
GEN=15_MEMBER=1599_PSO,GEN=14_MEMBER=1465_PSO,,
GEN=16_MEMBER=1600_PSO,GEN=8_MEMBER=857_PSO,,
GEN=16_MEMBER=1601_PSO,GEN=4_MEMBER=489_PSO,,
GEN=16_MEMBER=1602_PSO,GEN=12_MEMBER=1288_PSO,,
GEN=16_MEMBER=1603_PSO,GEN=11_MEMBER=1107_PSO,,
GEN=16_MEMBER=1604_PSO,GEN=15_MEMBER=1588_PSO,,
GEN=16_MEMBER=1605_PSO,GEN=8_MEMBER=879_PSO,,
GEN=16_MEMBER=1606_PSO,GEN=14_MEMBER=1404_PSO,,
GEN=16_MEMBER=1607_PSO,GEN=12_MEMBER=1242_PSO,,
GEN=16_MEMBER=1608_PSO,GEN=8_MEMBER=889_PSO,,
GEN=16_MEMBER=1609_PSO,GEN=15_MEMBER=1518_PSO,,
GEN=16_MEMBER=1610_PSO,GEN=14_MEMBER=1474_PSO,,
GEN=16_MEMBER=1611_PSO,GEN=8_MEMBER=851_PSO,,
GEN=16_MEMBER=1612_PSO,GEN=15_MEMBER=1574_PSO,,
GEN=16_MEMBER=1613_PSO,GEN=13_MEMBER=1380_PSO,,
GEN=16_MEMBER=1614_PSO,GEN=11_MEMBER=1108_PSO,,
GEN=16_MEMBER=1615_PSO,GEN=10_MEMBER=1044_PSO,,
GEN=16_MEMBER=1616_PSO,GEN=14_MEMBER=1468_PSO,,
GEN=16_MEMBER=1617_PSO,GEN=1_MEMBER=196_PSO,,
GEN=16_MEMBER=1618_PSO,GEN=13_MEMBER=1381_PSO,,
GEN=16_MEMBER=1619_PSO,GEN=8_MEMBER=887_PSO,,
GEN=16_MEMBER=1620_PSO,GEN=15_MEMBER=1567_PSO,,
GEN=16_MEMBER=1621_PSO,GEN=11_MEMBER=1177_PSO,,
GEN=16_MEMBER=1622_PSO,GEN=15_MEMBER=1537_PSO,,
GEN=16_MEMBER=1623_PSO,GEN=14_MEMBER=1487_PSO,,
GEN=16_MEMBER=1624_PSO,GEN=9_MEMBER=935_PSO,,
GEN=16_MEMBER=1625_PSO,GEN=14_MEMBER=1457_PSO,,
GEN=16_MEMBER=1626_PSO,GEN=8_MEMBER=875_PSO,,
GEN=16_MEMBER=1627_PSO,GEN=14_MEMBER=1473_PSO,,
GEN=16_MEMBER=1628_PSO,GEN=9_MEMBER=906_PSO,,
GEN=16_MEMBER=1629_PSO,GEN=13_MEMBER=1340_PSO,,
GEN=16_MEMBER=1630_PSO,GEN=14_MEMBER=1419_PSO,,
GEN=16_MEMBER=1631_PSO,GEN=12_MEMBER=1258_PSO,,
GEN=16_MEMBER=1632_PSO,GEN=15_MEMBER=1515_PSO,,
GEN=16_MEMBER=1633_PSO,GEN=11_MEMBER=1156_PSO,,
GEN=16_MEMBER=1634_PSO,GEN=9_MEMBER=979_PSO,,
GEN=16_MEMBER=1635_PSO,GEN=14_MEMBER=1442_PSO,,
GEN=16_MEMBER=1636_PSO,GEN=10_MEMBER=1059_PSO,,
GEN=16_MEMBER=1637_PSO,GEN=15_MEMBER=1571_PSO,,
GEN=16_MEMBER=1638_PSO,GEN=14_MEMBER=1412_PSO,,
GEN=16_MEMBER=1639_PSO,GEN=8_MEMBER=830_PSO,,
GEN=16_MEMBER=1640_PSO,GEN=13_MEMBER=1315_PSO,,
GEN=16_MEMBER=1641_PSO,GEN=11_MEMBER=1103_PSO,,
GEN=16_MEMBER=1642_PSO,GEN=12_MEMBER=1271_PSO,,
GEN=16_MEMBER=1643_PSO,GEN=7_MEMBER=760_PSO,,
GEN=16_MEMBER=1644_PSO,GEN=13_MEMBER=1308_PSO,,
GEN=16_MEMBER=1645_PSO,GEN=13_MEMBER=1346_PSO,,
GEN=16_MEMBER=1646_PSO,GEN=7_MEMBER=763_PSO,,
GEN=16_MEMBER=1647_PSO,GEN=15_MEMBER=1592_PSO,,
GEN=16_MEMBER=1648_PSO,GEN=3_MEMBER=384_PSO,,
GEN=16_MEMBER=1649_PSO,GEN=13_MEMBER=1397_PSO,,
GEN=16_MEMBER=1650_PSO,GEN=9_MEMBER=960_PSO,,
GEN=16_MEMBER=1651_PSO,GEN=14_MEMBER=1444_PSO,,
GEN=16_MEMBER=1652_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=16_MEMBER=1653_PSO,GEN=13_MEMBER=1390_PSO,,
GEN=16_MEMBER=1654_PSO,GEN=15_MEMBER=1586_PSO,,
GEN=16_MEMBER=1655_PSO,GEN=11_MEMBER=1167_PSO,,
GEN=16_MEMBER=1656_PSO,GEN=11_MEMBER=1119_PSO,,
GEN=16_MEMBER=1657_PSO,GEN=13_MEMBER=1394_PSO,,
GEN=16_MEMBER=1658_PSO,GEN=14_MEMBER=1467_PSO,,
GEN=16_MEMBER=1659_PSO,GEN=4_MEMBER=448_PSO,,
GEN=16_MEMBER=1660_PSO,GEN=12_MEMBER=1251_PSO,,
GEN=16_MEMBER=1661_PSO,GEN=10_MEMBER=1052_PSO,,
GEN=16_MEMBER=1662_PSO,GEN=5_MEMBER=538_PSO,,
GEN=16_MEMBER=1663_PSO,GEN=12_MEMBER=1273_PSO,,
GEN=16_MEMBER=1664_PSO,GEN=12_MEMBER=1248_PSO,,
GEN=16_MEMBER=1665_PSO,GEN=12_MEMBER=1203_PSO,,
GEN=16_MEMBER=1666_PSO,GEN=15_MEMBER=1573_PSO,,
GEN=16_MEMBER=1667_PSO,GEN=14_MEMBER=1484_PSO,,
GEN=16_MEMBER=1668_PSO,GEN=14_MEMBER=1418_PSO,,
GEN=16_MEMBER=1669_PSO,GEN=6_MEMBER=681_PSO,,
GEN=16_MEMBER=1670_PSO,GEN=11_MEMBER=1172_PSO,,
GEN=16_MEMBER=1671_PSO,GEN=15_MEMBER=1565_PSO,,
GEN=16_MEMBER=1672_PSO,GEN=12_MEMBER=1216_PSO,,
GEN=16_MEMBER=1673_PSO,GEN=3_MEMBER=347_PSO,,
GEN=16_MEMBER=1674_PSO,GEN=11_MEMBER=1183_PSO,,
GEN=16_MEMBER=1675_PSO,GEN=9_MEMBER=903_PSO,,
GEN=16_MEMBER=1676_PSO,GEN=11_MEMBER=1158_PSO,,
GEN=16_MEMBER=1677_PSO,GEN=14_MEMBER=1427_PSO,,
GEN=16_MEMBER=1678_PSO,GEN=8_MEMBER=893_PSO,,
GEN=16_MEMBER=1679_PSO,GEN=14_MEMBER=1465_PSO,,
GEN=16_MEMBER=1680_PSO,GEN=12_MEMBER=1238_PSO,,
GEN=16_MEMBER=1681_PSO,GEN=6_MEMBER=647_PSO,,
GEN=16_MEMBER=1682_PSO,GEN=10_MEMBER=1069_PSO,,
GEN=16_MEMBER=1683_PSO,GEN=15_MEMBER=1599_PSO,,
GEN=16_MEMBER=1684_PSO,GEN=15_MEMBER=1570_PSO,,
GEN=16_MEMBER=1685_PSO,GEN=5_MEMBER=568_PSO,,
GEN=16_MEMBER=1686_PSO,GEN=6_MEMBER=689_PSO,,
GEN=16_MEMBER=1687_PSO,GEN=10_MEMBER=1065_PSO,,
GEN=16_MEMBER=1688_PSO,GEN=15_MEMBER=1538_PSO,,
GEN=16_MEMBER=1689_PSO,GEN=15_MEMBER=1547_PSO,,
GEN=16_MEMBER=1690_PSO,GEN=15_MEMBER=1522_PSO,,
GEN=16_MEMBER=1691_PSO,GEN=9_MEMBER=922_PSO,,
GEN=16_MEMBER=1692_PSO,GEN=13_MEMBER=1316_PSO,,
GEN=16_MEMBER=1693_PSO,GEN=13_MEMBER=1396_PSO,,
GEN=16_MEMBER=1694_PSO,GEN=15_MEMBER=1517_PSO,,
GEN=16_MEMBER=1695_PSO,GEN=15_MEMBER=1558_PSO,,
GEN=16_MEMBER=1696_PSO,GEN=9_MEMBER=968_PSO,,
GEN=16_MEMBER=1697_PSO,GEN=6_MEMBER=619_PSO,,
GEN=16_MEMBER=1698_PSO,GEN=14_MEMBER=1471_PSO,,
GEN=16_MEMBER=1699_PSO,GEN=15_MEMBER=1555_PSO,,
GEN=17_MEMBER=1700_PSO,GEN=8_MEMBER=857_PSO,,
GEN=17_MEMBER=1701_PSO,GEN=16_MEMBER=1644_PSO,,
GEN=17_MEMBER=1702_PSO,GEN=14_MEMBER=1444_PSO,,
GEN=17_MEMBER=1703_PSO,GEN=13_MEMBER=1390_PSO,,
GEN=17_MEMBER=1704_PSO,GEN=11_MEMBER=1107_PSO,,
GEN=17_MEMBER=1705_PSO,GEN=15_MEMBER=1592_PSO,,
GEN=17_MEMBER=1706_PSO,GEN=9_MEMBER=903_PSO,,
GEN=17_MEMBER=1707_PSO,GEN=14_MEMBER=1474_PSO,,
GEN=17_MEMBER=1708_PSO,GEN=8_MEMBER=851_PSO,,
GEN=17_MEMBER=1709_PSO,GEN=11_MEMBER=1177_PSO,,
GEN=17_MEMBER=1710_PSO,GEN=11_MEMBER=1108_PSO,,
GEN=17_MEMBER=1711_PSO,GEN=10_MEMBER=1065_PSO,,
GEN=17_MEMBER=1712_PSO,GEN=13_MEMBER=1380_PSO,,
GEN=17_MEMBER=1713_PSO,GEN=13_MEMBER=1315_PSO,,
GEN=17_MEMBER=1714_PSO,GEN=15_MEMBER=1588_PSO,,
GEN=17_MEMBER=1715_PSO,GEN=12_MEMBER=1242_PSO,,
GEN=17_MEMBER=1716_PSO,GEN=8_MEMBER=879_PSO,,
GEN=17_MEMBER=1717_PSO,GEN=13_MEMBER=1381_PSO,,
GEN=17_MEMBER=1718_PSO,GEN=8_MEMBER=887_PSO,,
GEN=17_MEMBER=1719_PSO,GEN=8_MEMBER=830_PSO,,
GEN=17_MEMBER=1720_PSO,GEN=8_MEMBER=889_PSO,,
GEN=17_MEMBER=1721_PSO,GEN=9_MEMBER=935_PSO,,
GEN=17_MEMBER=1722_PSO,GEN=16_MEMBER=1606_PSO,,
GEN=17_MEMBER=1723_PSO,GEN=15_MEMBER=1515_PSO,,
GEN=17_MEMBER=1724_PSO,GEN=15_MEMBER=1537_PSO,,
GEN=17_MEMBER=1725_PSO,GEN=14_MEMBER=1457_PSO,,
GEN=17_MEMBER=1726_PSO,GEN=14_MEMBER=1418_PSO,,
GEN=17_MEMBER=1727_PSO,GEN=14_MEMBER=1473_PSO,,
GEN=17_MEMBER=1728_PSO,GEN=14_MEMBER=1419_PSO,,
GEN=17_MEMBER=1729_PSO,GEN=6_MEMBER=619_PSO,,
GEN=17_MEMBER=1730_PSO,GEN=12_MEMBER=1258_PSO,,
GEN=17_MEMBER=1731_PSO,GEN=15_MEMBER=1518_PSO,,
GEN=17_MEMBER=1732_PSO,GEN=15_MEMBER=1573_PSO,,
GEN=17_MEMBER=1733_PSO,GEN=15_MEMBER=1571_PSO,,
GEN=17_MEMBER=1734_PSO,GEN=3_MEMBER=347_PSO,,
GEN=17_MEMBER=1735_PSO,GEN=14_MEMBER=1412_PSO,,
GEN=17_MEMBER=1736_PSO,GEN=16_MEMBER=1695_PSO,,
GEN=17_MEMBER=1737_PSO,GEN=16_MEMBER=1689_PSO,,
GEN=17_MEMBER=1738_PSO,GEN=12_MEMBER=1271_PSO,,
GEN=17_MEMBER=1739_PSO,GEN=15_MEMBER=1517_PSO,,
GEN=17_MEMBER=1740_PSO,GEN=12_MEMBER=1288_PSO,,
GEN=17_MEMBER=1741_PSO,GEN=7_MEMBER=760_PSO,,
GEN=17_MEMBER=1742_PSO,GEN=13_MEMBER=1308_PSO,,
GEN=17_MEMBER=1743_PSO,GEN=7_MEMBER=763_PSO,,
GEN=17_MEMBER=1744_PSO,GEN=14_MEMBER=1487_PSO,,
GEN=17_MEMBER=1745_PSO,GEN=16_MEMBER=1626_PSO,,
GEN=17_MEMBER=1746_PSO,GEN=16_MEMBER=1641_PSO,,
GEN=17_MEMBER=1747_PSO,GEN=13_MEMBER=1397_PSO,,
GEN=17_MEMBER=1748_PSO,GEN=15_MEMBER=1586_PSO,,
GEN=17_MEMBER=1749_PSO,GEN=3_MEMBER=384_PSO,,
GEN=17_MEMBER=1750_PSO,GEN=9_MEMBER=960_PSO,,
GEN=17_MEMBER=1751_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=17_MEMBER=1752_PSO,GEN=11_MEMBER=1167_PSO,,
GEN=17_MEMBER=1753_PSO,GEN=13_MEMBER=1346_PSO,,
GEN=17_MEMBER=1754_PSO,GEN=11_MEMBER=1119_PSO,,
GEN=17_MEMBER=1755_PSO,GEN=8_MEMBER=875_PSO,,
GEN=17_MEMBER=1756_PSO,GEN=14_MEMBER=1471_PSO,,
GEN=17_MEMBER=1757_PSO,GEN=13_MEMBER=1394_PSO,,
GEN=17_MEMBER=1758_PSO,GEN=16_MEMBER=1678_PSO,,
GEN=17_MEMBER=1759_PSO,GEN=14_MEMBER=1467_PSO,,
GEN=17_MEMBER=1760_PSO,GEN=15_MEMBER=1538_PSO,,
GEN=17_MEMBER=1761_PSO,GEN=12_MEMBER=1251_PSO,,
GEN=17_MEMBER=1762_PSO,GEN=12_MEMBER=1238_PSO,,
GEN=17_MEMBER=1763_PSO,GEN=8_MEMBER=893_PSO,,
GEN=17_MEMBER=1764_PSO,GEN=6_MEMBER=689_PSO,,
GEN=17_MEMBER=1765_PSO,GEN=10_MEMBER=1052_PSO,,
GEN=17_MEMBER=1766_PSO,GEN=15_MEMBER=1555_PSO,,
GEN=17_MEMBER=1767_PSO,GEN=9_MEMBER=906_PSO,,
GEN=17_MEMBER=1768_PSO,GEN=5_MEMBER=538_PSO,,
GEN=17_MEMBER=1769_PSO,GEN=16_MEMBER=1630_PSO,,
GEN=17_MEMBER=1770_PSO,GEN=12_MEMBER=1273_PSO,,
GEN=17_MEMBER=1771_PSO,GEN=12_MEMBER=1248_PSO,,
GEN=17_MEMBER=1772_PSO,GEN=12_MEMBER=1203_PSO,,
GEN=17_MEMBER=1773_PSO,GEN=14_MEMBER=1484_PSO,,
GEN=17_MEMBER=1774_PSO,GEN=16_MEMBER=1603_PSO,,
GEN=17_MEMBER=1775_PSO,GEN=6_MEMBER=681_PSO,,
GEN=17_MEMBER=1776_PSO,GEN=11_MEMBER=1172_PSO,,
GEN=17_MEMBER=1777_PSO,GEN=15_MEMBER=1565_PSO,,
GEN=17_MEMBER=1778_PSO,GEN=11_MEMBER=1183_PSO,,
GEN=17_MEMBER=1779_PSO,GEN=16_MEMBER=1696_PSO,,
GEN=17_MEMBER=1780_PSO,GEN=10_MEMBER=1059_PSO,,
GEN=17_MEMBER=1781_PSO,GEN=11_MEMBER=1158_PSO,,
GEN=17_MEMBER=1782_PSO,GEN=14_MEMBER=1468_PSO,,
GEN=17_MEMBER=1783_PSO,GEN=14_MEMBER=1427_PSO,,
GEN=17_MEMBER=1784_PSO,GEN=16_MEMBER=1649_PSO,,
GEN=17_MEMBER=1785_PSO,GEN=9_MEMBER=979_PSO,,
GEN=17_MEMBER=1786_PSO,GEN=13_MEMBER=1340_PSO,,
GEN=17_MEMBER=1787_PSO,GEN=16_MEMBER=1622_PSO,,
GEN=17_MEMBER=1788_PSO,GEN=1_MEMBER=196_PSO,,
GEN=17_MEMBER=1789_PSO,GEN=11_MEMBER=1156_PSO,,
GEN=17_MEMBER=1790_PSO,GEN=16_MEMBER=1620_PSO,,
GEN=17_MEMBER=1791_PSO,GEN=14_MEMBER=1465_PSO,,
GEN=17_MEMBER=1792_PSO,GEN=10_MEMBER=1044_PSO,,
GEN=17_MEMBER=1793_PSO,GEN=15_MEMBER=1547_PSO,,
GEN=17_MEMBER=1794_PSO,GEN=15_MEMBER=1567_PSO,,
GEN=17_MEMBER=1795_PSO,GEN=16_MEMBER=1639_PSO,,
GEN=17_MEMBER=1796_PSO,GEN=9_MEMBER=922_PSO,,
GEN=17_MEMBER=1797_PSO,GEN=13_MEMBER=1316_PSO,,
GEN=17_MEMBER=1798_PSO,GEN=16_MEMBER=1670_PSO,,
GEN=17_MEMBER=1799_PSO,GEN=15_MEMBER=1558_PSO,,
GEN=18_MEMBER=1800_PSO,GEN=8_MEMBER=857_PSO,,
GEN=18_MEMBER=1801_PSO,GEN=16_MEMBER=1644_PSO,,
GEN=18_MEMBER=1802_PSO,GEN=12_MEMBER=1258_PSO,,
GEN=18_MEMBER=1803_PSO,GEN=11_MEMBER=1156_PSO,,
GEN=18_MEMBER=1804_PSO,GEN=8_MEMBER=893_PSO,,
GEN=18_MEMBER=1805_PSO,GEN=15_MEMBER=1515_PSO,,
GEN=18_MEMBER=1806_PSO,GEN=9_MEMBER=903_PSO,,
GEN=18_MEMBER=1807_PSO,GEN=13_MEMBER=1390_PSO,,
GEN=18_MEMBER=1808_PSO,GEN=14_MEMBER=1474_PSO,,
GEN=18_MEMBER=1809_PSO,GEN=8_MEMBER=851_PSO,,
GEN=18_MEMBER=1810_PSO,GEN=11_MEMBER=1108_PSO,,
GEN=18_MEMBER=1811_PSO,GEN=10_MEMBER=1065_PSO,,
GEN=18_MEMBER=1812_PSO,GEN=15_MEMBER=1555_PSO,,
GEN=18_MEMBER=1813_PSO,GEN=13_MEMBER=1380_PSO,,
GEN=18_MEMBER=1814_PSO,GEN=7_MEMBER=763_PSO,,
GEN=18_MEMBER=1815_PSO,GEN=17_MEMBER=1779_PSO,,
GEN=18_MEMBER=1816_PSO,GEN=11_MEMBER=1107_PSO,,
GEN=18_MEMBER=1817_PSO,GEN=13_MEMBER=1315_PSO,,
GEN=18_MEMBER=1818_PSO,GEN=8_MEMBER=879_PSO,,
GEN=18_MEMBER=1819_PSO,GEN=9_MEMBER=935_PSO,,
GEN=18_MEMBER=1820_PSO,GEN=8_MEMBER=830_PSO,,
GEN=18_MEMBER=1821_PSO,GEN=11_MEMBER=1177_PSO,,
GEN=18_MEMBER=1822_PSO,GEN=15_MEMBER=1537_PSO,,
GEN=18_MEMBER=1823_PSO,GEN=17_MEMBER=1790_PSO,,
GEN=18_MEMBER=1824_PSO,GEN=14_MEMBER=1457_PSO,,
GEN=18_MEMBER=1825_PSO,GEN=17_MEMBER=1731_PSO,,
GEN=18_MEMBER=1826_PSO,GEN=9_MEMBER=906_PSO,,
GEN=18_MEMBER=1827_PSO,GEN=15_MEMBER=1573_PSO,,
GEN=18_MEMBER=1828_PSO,GEN=10_MEMBER=1059_PSO,,
GEN=18_MEMBER=1829_PSO,GEN=3_MEMBER=347_PSO,,
GEN=18_MEMBER=1830_PSO,GEN=16_MEMBER=1603_PSO,,
GEN=18_MEMBER=1831_PSO,GEN=17_MEMBER=1730_PSO,,
GEN=18_MEMBER=1832_PSO,GEN=16_MEMBER=1695_PSO,,
GEN=18_MEMBER=1833_PSO,GEN=16_MEMBER=1696_PSO,,
GEN=18_MEMBER=1834_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=18_MEMBER=1835_PSO,GEN=16_MEMBER=1649_PSO,,
GEN=18_MEMBER=1836_PSO,GEN=15_MEMBER=1558_PSO,,
GEN=18_MEMBER=1837_PSO,GEN=13_MEMBER=1346_PSO,,
GEN=18_MEMBER=1838_PSO,GEN=7_MEMBER=760_PSO,,
GEN=18_MEMBER=1839_PSO,GEN=17_MEMBER=1762_PSO,,
GEN=18_MEMBER=1840_PSO,GEN=15_MEMBER=1518_PSO,,
GEN=18_MEMBER=1841_PSO,GEN=17_MEMBER=1794_PSO,,
GEN=18_MEMBER=1842_PSO,GEN=13_MEMBER=1397_PSO,,
GEN=18_MEMBER=1843_PSO,GEN=17_MEMBER=1795_PSO,,
GEN=18_MEMBER=1844_PSO,GEN=17_MEMBER=1773_PSO,,
GEN=18_MEMBER=1845_PSO,GEN=3_MEMBER=384_PSO,,
GEN=18_MEMBER=1846_PSO,GEN=9_MEMBER=922_PSO,,
GEN=18_MEMBER=1847_PSO,GEN=17_MEMBER=1734_PSO,,
GEN=18_MEMBER=1848_PSO,GEN=11_MEMBER=1167_PSO,,
GEN=18_MEMBER=1849_PSO,GEN=14_MEMBER=1418_PSO,,
GEN=18_MEMBER=1850_PSO,GEN=15_MEMBER=1592_PSO,,
GEN=18_MEMBER=1851_PSO,GEN=8_MEMBER=875_PSO,,
GEN=18_MEMBER=1852_PSO,GEN=16_MEMBER=1678_PSO,,
GEN=18_MEMBER=1853_PSO,GEN=14_MEMBER=1444_PSO,,
GEN=18_MEMBER=1854_PSO,GEN=16_MEMBER=1689_PSO,,
GEN=18_MEMBER=1855_PSO,GEN=14_MEMBER=1467_PSO,,
GEN=18_MEMBER=1856_PSO,GEN=15_MEMBER=1538_PSO,,
GEN=18_MEMBER=1857_PSO,GEN=14_MEMBER=1484_PSO,,
GEN=18_MEMBER=1858_PSO,GEN=11_MEMBER=1183_PSO,,
GEN=18_MEMBER=1859_PSO,GEN=17_MEMBER=1760_PSO,,
GEN=18_MEMBER=1860_PSO,GEN=6_MEMBER=689_PSO,,
GEN=18_MEMBER=1861_PSO,GEN=12_MEMBER=1288_PSO,,
GEN=18_MEMBER=1862_PSO,GEN=10_MEMBER=1052_PSO,,
GEN=18_MEMBER=1863_PSO,GEN=9_MEMBER=960_PSO,,
GEN=18_MEMBER=1864_PSO,GEN=17_MEMBER=1715_PSO,,
GEN=18_MEMBER=1865_PSO,GEN=17_MEMBER=1767_PSO,,
GEN=18_MEMBER=1866_PSO,GEN=5_MEMBER=538_PSO,,
GEN=18_MEMBER=1867_PSO,GEN=16_MEMBER=1626_PSO,,
GEN=18_MEMBER=1868_PSO,GEN=16_MEMBER=1630_PSO,,
GEN=18_MEMBER=1869_PSO,GEN=12_MEMBER=1273_PSO,,
GEN=18_MEMBER=1870_PSO,GEN=17_MEMBER=1713_PSO,,
GEN=18_MEMBER=1871_PSO,GEN=12_MEMBER=1203_PSO,,
GEN=18_MEMBER=1872_PSO,GEN=17_MEMBER=1752_PSO,,
GEN=18_MEMBER=1873_PSO,GEN=6_MEMBER=681_PSO,,
GEN=18_MEMBER=1874_PSO,GEN=17_MEMBER=1742_PSO,,
GEN=18_MEMBER=1875_PSO,GEN=11_MEMBER=1119_PSO,,
GEN=18_MEMBER=1876_PSO,GEN=14_MEMBER=1471_PSO,,
GEN=18_MEMBER=1877_PSO,GEN=15_MEMBER=1565_PSO,,
GEN=18_MEMBER=1878_PSO,GEN=15_MEMBER=1588_PSO,,
GEN=18_MEMBER=1879_PSO,GEN=11_MEMBER=1158_PSO,,
GEN=18_MEMBER=1880_PSO,GEN=14_MEMBER=1468_PSO,,
GEN=18_MEMBER=1881_PSO,GEN=14_MEMBER=1465_PSO,,
GEN=18_MEMBER=1882_PSO,GEN=17_MEMBER=1732_PSO,,
GEN=18_MEMBER=1883_PSO,GEN=17_MEMBER=1728_PSO,,
GEN=18_MEMBER=1884_PSO,GEN=6_MEMBER=619_PSO,,
GEN=18_MEMBER=1885_PSO,GEN=9_MEMBER=979_PSO,,
GEN=18_MEMBER=1886_PSO,GEN=13_MEMBER=1340_PSO,,
GEN=18_MEMBER=1887_PSO,GEN=12_MEMBER=1251_PSO,,
GEN=18_MEMBER=1888_PSO,GEN=1_MEMBER=196_PSO,,
GEN=18_MEMBER=1889_PSO,GEN=8_MEMBER=887_PSO,,
GEN=18_MEMBER=1890_PSO,GEN=13_MEMBER=1316_PSO,,
GEN=18_MEMBER=1891_PSO,GEN=12_MEMBER=1248_PSO,,
GEN=18_MEMBER=1892_PSO,GEN=10_MEMBER=1044_PSO,,
GEN=18_MEMBER=1893_PSO,GEN=17_MEMBER=1737_PSO,,
GEN=18_MEMBER=1894_PSO,GEN=17_MEMBER=1782_PSO,,
GEN=18_MEMBER=1895_PSO,GEN=17_MEMBER=1758_PSO,,
GEN=18_MEMBER=1896_PSO,GEN=15_MEMBER=1547_PSO,,
GEN=18_MEMBER=1897_PSO,GEN=17_MEMBER=1745_PSO,,
GEN=18_MEMBER=1898_PSO,GEN=16_MEMBER=1639_PSO,,
GEN=18_MEMBER=1899_PSO,GEN=12_MEMBER=1271_PSO,,
GEN=19_MEMBER=1900_PSO,GEN=8_MEMBER=857_PSO,,
GEN=19_MEMBER=1901_PSO,GEN=16_MEMBER=1644_PSO,,
GEN=19_MEMBER=1902_PSO,GEN=18_MEMBER=1806_PSO,,
GEN=19_MEMBER=1903_PSO,GEN=12_MEMBER=1258_PSO,,
GEN=19_MEMBER=1904_PSO,GEN=7_MEMBER=763_PSO,,
GEN=19_MEMBER=1905_PSO,GEN=8_MEMBER=893_PSO,,
GEN=19_MEMBER=1906_PSO,GEN=15_MEMBER=1547_PSO,,
GEN=19_MEMBER=1907_PSO,GEN=11_MEMBER=1156_PSO,,
GEN=19_MEMBER=1908_PSO,GEN=11_MEMBER=1107_PSO,,
GEN=19_MEMBER=1909_PSO,GEN=15_MEMBER=1515_PSO,,
GEN=19_MEMBER=1910_PSO,GEN=15_MEMBER=1592_PSO,,
GEN=19_MEMBER=1911_PSO,GEN=15_MEMBER=1565_PSO,,
GEN=19_MEMBER=1912_PSO,GEN=13_MEMBER=1390_PSO,,
GEN=19_MEMBER=1913_PSO,GEN=11_MEMBER=1108_PSO,,
GEN=19_MEMBER=1914_PSO,GEN=15_MEMBER=1555_PSO,,
GEN=19_MEMBER=1915_PSO,GEN=14_MEMBER=1471_PSO,,
GEN=19_MEMBER=1916_PSO,GEN=8_MEMBER=879_PSO,,
GEN=19_MEMBER=1917_PSO,GEN=15_MEMBER=1573_PSO,,
GEN=19_MEMBER=1918_PSO,GEN=17_MEMBER=1779_PSO,,
GEN=19_MEMBER=1919_PSO,GEN=15_MEMBER=1588_PSO,,
GEN=19_MEMBER=1920_PSO,GEN=13_MEMBER=1315_PSO,,
GEN=19_MEMBER=1921_PSO,GEN=15_MEMBER=1518_PSO,,
GEN=19_MEMBER=1922_PSO,GEN=9_MEMBER=935_PSO,,
GEN=19_MEMBER=1923_PSO,GEN=17_MEMBER=1794_PSO,,
GEN=19_MEMBER=1924_PSO,GEN=17_MEMBER=1752_PSO,,
GEN=19_MEMBER=1925_PSO,GEN=8_MEMBER=830_PSO,,
GEN=19_MEMBER=1926_PSO,GEN=17_MEMBER=1713_PSO,,
GEN=19_MEMBER=1927_PSO,GEN=16_MEMBER=1626_PSO,,
GEN=19_MEMBER=1928_PSO,GEN=11_MEMBER=1177_PSO,,
GEN=19_MEMBER=1929_PSO,GEN=17_MEMBER=1782_PSO,,
GEN=19_MEMBER=1930_PSO,GEN=10_MEMBER=1065_PSO,,
GEN=19_MEMBER=1931_PSO,GEN=17_MEMBER=1790_PSO,,
GEN=19_MEMBER=1932_PSO,GEN=14_MEMBER=1418_PSO,,
GEN=19_MEMBER=1933_PSO,GEN=17_MEMBER=1731_PSO,,
GEN=19_MEMBER=1934_PSO,GEN=12_MEMBER=1271_PSO,,
GEN=19_MEMBER=1935_PSO,GEN=9_MEMBER=906_PSO,,
GEN=19_MEMBER=1936_PSO,GEN=9_MEMBER=979_PSO,,
GEN=19_MEMBER=1937_PSO,GEN=18_MEMBER=1864_PSO,,
GEN=19_MEMBER=1938_PSO,GEN=10_MEMBER=1059_PSO,,
GEN=19_MEMBER=1939_PSO,GEN=16_MEMBER=1603_PSO,,
GEN=19_MEMBER=1940_PSO,GEN=17_MEMBER=1730_PSO,,
GEN=19_MEMBER=1941_PSO,GEN=18_MEMBER=1854_PSO,,
