child,parent_1,parent_2,parent_3
GEN=13_MEMBER=370_PSO,GEN=11_MEMBER=331_PSO,,
GEN=13_MEMBER=371_PSO,GEN=7_MEMBER=191_PSO,,
GEN=13_MEMBER=372_PSO,GEN=12_MEMBER=343_PSO,,
GEN=13_MEMBER=373_PSO,GEN=12_MEMBER=358_PSO,,
GEN=13_MEMBER=374_PSO,GEN=12_MEMBER=335_PSO,,
GEN=13_MEMBER=375_PSO,GEN=12_MEMBER=339_PSO,,
GEN=13_MEMBER=376_PSO,GEN=12_MEMBER=349_PSO,,
GEN=13_MEMBER=377_PSO,GEN=4_MEMBER=97_PSO,,
GEN=13_MEMBER=378_PSO,GEN=4_MEMBER=118_PSO,,
GEN=13_MEMBER=379_PSO,GEN=3_MEMBER=77_PSO,,
GEN=13_MEMBER=380_PSO,GEN=11_MEMBER=319_PSO,,
GEN=13_MEMBER=381_PSO,GEN=10_MEMBER=301_PSO,,
GEN=13_MEMBER=382_PSO,GEN=10_MEMBER=290_PSO,,
GEN=13_MEMBER=383_PSO,GEN=10_MEMBER=275_PSO,,
GEN=13_MEMBER=384_PSO,GEN=9_MEMBER=264_PSO,,
GEN=13_MEMBER=385_PSO,GEN=5_MEMBER=140_PSO,,
GEN=13_MEMBER=386_PSO,GEN=5_MEMBER=138_PSO,,
GEN=13_MEMBER=387_PSO,GEN=10_MEMBER=300_PSO,,
GEN=13_MEMBER=388_PSO,GEN=12_MEMBER=344_PSO,,
GEN=13_MEMBER=389_PSO,GEN=12_MEMBER=337_PSO,,
GEN=13_MEMBER=390_PSO,GEN=9_MEMBER=247_PSO,,
GEN=13_MEMBER=391_PSO,GEN=10_MEMBER=303_PSO,,
GEN=13_MEMBER=392_PSO,GEN=8_MEMBER=218_PSO,,
GEN=13_MEMBER=393_PSO,GEN=10_MEMBER=295_PSO,,
GEN=14_MEMBER=394_PSO,GEN=7_MEMBER=191_PSO,,
GEN=14_MEMBER=395_PSO,GEN=13_MEMBER=367_PSO,,
GEN=14_MEMBER=396_PSO,GEN=8_MEMBER=237_PSO,,
GEN=14_MEMBER=397_PSO,GEN=13_MEMBER=373_PSO,,
GEN=14_MEMBER=398_PSO,GEN=7_MEMBER=209_PSO,,
GEN=14_MEMBER=399_PSO,GEN=4_MEMBER=118_PSO,,
GEN=14_MEMBER=400_PSO,GEN=5_MEMBER=149_PSO,,
GEN=14_MEMBER=401_PSO,GEN=12_MEMBER=358_PSO,,
GEN=14_MEMBER=402_PSO,GEN=12_MEMBER=343_PSO,,
GEN=14_MEMBER=403_PSO,GEN=4_MEMBER=97_PSO,,
GEN=14_MEMBER=404_PSO,GEN=12_MEMBER=339_PSO,,
GEN=14_MEMBER=405_PSO,GEN=10_MEMBER=301_PSO,,
GEN=14_MEMBER=406_PSO,GEN=1_MEMBER=16_PSO,,
GEN=14_MEMBER=407_PSO,GEN=12_MEMBER=335_PSO,,
GEN=14_MEMBER=408_PSO,GEN=11_MEMBER=331_PSO,,
GEN=14_MEMBER=409_PSO,GEN=13_MEMBER=388_PSO,,
GEN=14_MEMBER=410_PSO,GEN=13_MEMBER=387_PSO,,
GEN=14_MEMBER=411_PSO,GEN=13_MEMBER=386_PSO,,
GEN=14_MEMBER=412_PSO,GEN=0_TRAINING=26,,
GEN=14_MEMBER=413_PSO,GEN=10_MEMBER=290_PSO,,
GEN=14_MEMBER=414_PSO,GEN=10_MEMBER=275_PSO,,
GEN=14_MEMBER=415_PSO,GEN=9_MEMBER=247_PSO,,
GEN=14_MEMBER=416_PSO,GEN=5_MEMBER=138_PSO,,
GEN=14_MEMBER=417_PSO,GEN=9_MEMBER=264_PSO,,
GEN=14_MEMBER=418_PSO,GEN=3_MEMBER=77_PSO,,
GEN=14_MEMBER=419_PSO,GEN=13_MEMBER=384_PSO,,
GEN=14_MEMBER=420_PSO,GEN=13_MEMBER=381_PSO,,
GEN=14_MEMBER=421_PSO,GEN=13_MEMBER=380_PSO,,
GEN=14_MEMBER=422_PSO,GEN=13_MEMBER=368_PSO,,
GEN=14_MEMBER=423_PSO,GEN=13_MEMBER=376_PSO,,
GEN=15_MEMBER=424_PSO,GEN=5_MEMBER=149_PSO,,
GEN=15_MEMBER=425_PSO,GEN=12_MEMBER=343_PSO,,
GEN=15_MEMBER=426_PSO,GEN=8_MEMBER=237_PSO,,
GEN=15_MEMBER=427_PSO,GEN=7_MEMBER=209_PSO,,
GEN=15_MEMBER=428_PSO,GEN=7_MEMBER=191_PSO,,
GEN=15_MEMBER=429_PSO,GEN=0_TRAINING=26,,
GEN=15_MEMBER=430_PSO,GEN=13_MEMBER=367_PSO,,
GEN=15_MEMBER=431_PSO,GEN=4_MEMBER=97_PSO,,
GEN=15_MEMBER=432_PSO,GEN=4_MEMBER=118_PSO,,
GEN=15_MEMBER=433_PSO,GEN=14_MEMBER=411_PSO,,
GEN=15_MEMBER=434_PSO,GEN=12_MEMBER=335_PSO,,
GEN=15_MEMBER=435_PSO,GEN=13_MEMBER=373_PSO,,
GEN=15_MEMBER=436_PSO,GEN=13_MEMBER=387_PSO,,
GEN=15_MEMBER=437_PSO,GEN=14_MEMBER=420_PSO,,
GEN=15_MEMBER=438_PSO,GEN=14_MEMBER=417_PSO,,
GEN=15_MEMBER=439_PSO,GEN=14_MEMBER=395_PSO,,
GEN=15_MEMBER=440_PSO,GEN=13_MEMBER=388_PSO,,
GEN=15_MEMBER=441_PSO,GEN=13_MEMBER=386_PSO,,
GEN=15_MEMBER=442_PSO,GEN=12_MEMBER=339_PSO,,
GEN=15_MEMBER=443_PSO,GEN=11_MEMBER=331_PSO,,
GEN=15_MEMBER=444_PSO,GEN=10_MEMBER=301_PSO,,
GEN=15_MEMBER=445_PSO,GEN=10_MEMBER=290_PSO,,
GEN=15_MEMBER=446_PSO,GEN=10_MEMBER=275_PSO,,
GEN=15_MEMBER=447_PSO,GEN=13_MEMBER=380_PSO,,
GEN=15_MEMBER=448_PSO,GEN=13_MEMBER=376_PSO,,
GEN=15_MEMBER=449_PSO,GEN=12_MEMBER=358_PSO,,
GEN=15_MEMBER=450_PSO,GEN=3_MEMBER=77_PSO,,
GEN=15_MEMBER=451_PSO,GEN=14_MEMBER=421_PSO,,
GEN=15_MEMBER=452_PSO,GEN=14_MEMBER=416_PSO,,
GEN=15_MEMBER=453_PSO,GEN=9_MEMBER=264_PSO,,
GEN=16_MEMBER=454_PSO,GEN=4_MEMBER=97_PSO,,
GEN=16_MEMBER=455_PSO,GEN=8_MEMBER=237_PSO,,
GEN=16_MEMBER=456_PSO,GEN=7_MEMBER=209_PSO,,
GEN=16_MEMBER=457_PSO,GEN=7_MEMBER=191_PSO,,
GEN=16_MEMBER=458_PSO,GEN=5_MEMBER=149_PSO,,
GEN=16_MEMBER=459_PSO,GEN=12_MEMBER=335_PSO,,
GEN=16_MEMBER=460_PSO,GEN=4_MEMBER=118_PSO,,
GEN=16_MEMBER=461_PSO,GEN=15_MEMBER=442_PSO,,
GEN=16_MEMBER=462_PSO,GEN=15_MEMBER=436_PSO,,
GEN=16_MEMBER=463_PSO,GEN=13_MEMBER=386_PSO,,
GEN=16_MEMBER=464_PSO,GEN=13_MEMBER=387_PSO,,
GEN=16_MEMBER=465_PSO,GEN=14_MEMBER=411_PSO,,
GEN=16_MEMBER=466_PSO,GEN=13_MEMBER=388_PSO,,
GEN=16_MEMBER=467_PSO,GEN=14_MEMBER=420_PSO,,
GEN=16_MEMBER=468_PSO,GEN=14_MEMBER=395_PSO,,
GEN=16_MEMBER=469_PSO,GEN=15_MEMBER=444_PSO,,
GEN=16_MEMBER=470_PSO,GEN=13_MEMBER=373_PSO,,
GEN=16_MEMBER=471_PSO,GEN=12_MEMBER=343_PSO,,
GEN=16_MEMBER=472_PSO,GEN=11_MEMBER=331_PSO,,
GEN=16_MEMBER=473_PSO,GEN=10_MEMBER=301_PSO,,
GEN=16_MEMBER=474_PSO,GEN=10_MEMBER=290_PSO,,
GEN=16_MEMBER=475_PSO,GEN=10_MEMBER=275_PSO,,
GEN=16_MEMBER=476_PSO,GEN=0_TRAINING=26,,
GEN=16_MEMBER=477_PSO,GEN=14_MEMBER=421_PSO,,
GEN=16_MEMBER=478_PSO,GEN=14_MEMBER=417_PSO,,
GEN=16_MEMBER=479_PSO,GEN=13_MEMBER=380_PSO,,
GEN=16_MEMBER=480_PSO,GEN=13_MEMBER=376_PSO,,
GEN=16_MEMBER=481_PSO,GEN=3_MEMBER=77_PSO,,
GEN=16_MEMBER=482_PSO,GEN=13_MEMBER=367_PSO,,
GEN=16_MEMBER=483_PSO,GEN=12_MEMBER=358_PSO,,
GEN=17_MEMBER=484_PSO,GEN=8_MEMBER=237_PSO,,
GEN=17_MEMBER=485_PSO,GEN=7_MEMBER=209_PSO,,
GEN=17_MEMBER=486_PSO,GEN=7_MEMBER=191_PSO,,
GEN=17_MEMBER=487_PSO,GEN=5_MEMBER=149_PSO,,
GEN=17_MEMBER=488_PSO,GEN=4_MEMBER=97_PSO,,
GEN=17_MEMBER=489_PSO,GEN=16_MEMBER=479_PSO,,
GEN=17_MEMBER=490_PSO,GEN=15_MEMBER=442_PSO,,
GEN=17_MEMBER=491_PSO,GEN=16_MEMBER=483_PSO,,
GEN=17_MEMBER=492_PSO,GEN=15_MEMBER=436_PSO,,
GEN=17_MEMBER=493_PSO,GEN=16_MEMBER=480_PSO,,
GEN=17_MEMBER=494_PSO,GEN=14_MEMBER=420_PSO,,
GEN=17_MEMBER=495_PSO,GEN=16_MEMBER=478_PSO,,
GEN=17_MEMBER=496_PSO,GEN=14_MEMBER=411_PSO,,
GEN=17_MEMBER=497_PSO,GEN=14_MEMBER=395_PSO,,
GEN=17_MEMBER=498_PSO,GEN=16_MEMBER=473_PSO,,
GEN=17_MEMBER=499_PSO,GEN=13_MEMBER=386_PSO,,
GEN=17_MEMBER=500_PSO,GEN=12_MEMBER=335_PSO,,
GEN=17_MEMBER=501_PSO,GEN=13_MEMBER=373_PSO,,
GEN=17_MEMBER=502_PSO,GEN=11_MEMBER=331_PSO,,
GEN=17_MEMBER=503_PSO,GEN=16_MEMBER=465_PSO,,
GEN=17_MEMBER=504_PSO,GEN=10_MEMBER=301_PSO,,
GEN=17_MEMBER=505_PSO,GEN=10_MEMBER=290_PSO,,
GEN=17_MEMBER=506_PSO,GEN=10_MEMBER=275_PSO,,
GEN=17_MEMBER=507_PSO,GEN=0_TRAINING=26,,
GEN=17_MEMBER=508_PSO,GEN=15_MEMBER=444_PSO,,
GEN=17_MEMBER=509_PSO,GEN=16_MEMBER=482_PSO,,
GEN=17_MEMBER=510_PSO,GEN=4_MEMBER=118_PSO,,
GEN=17_MEMBER=511_PSO,GEN=16_MEMBER=467_PSO,,
GEN=17_MEMBER=512_PSO,GEN=16_MEMBER=461_PSO,,
GEN=17_MEMBER=513_PSO,GEN=16_MEMBER=464_PSO,,
GEN=18_MEMBER=514_PSO,GEN=8_MEMBER=237_PSO,,
GEN=18_MEMBER=515_PSO,GEN=7_MEMBER=209_PSO,,
GEN=18_MEMBER=516_PSO,GEN=7_MEMBER=191_PSO,,
GEN=18_MEMBER=517_PSO,GEN=5_MEMBER=149_PSO,,
GEN=18_MEMBER=518_PSO,GEN=16_MEMBER=465_PSO,,
GEN=18_MEMBER=519_PSO,GEN=17_MEMBER=504_PSO,,
GEN=18_MEMBER=520_PSO,GEN=15_MEMBER=436_PSO,,
GEN=18_MEMBER=521_PSO,GEN=17_MEMBER=511_PSO,,
GEN=18_MEMBER=522_PSO,GEN=17_MEMBER=510_PSO,,
GEN=18_MEMBER=523_PSO,GEN=14_MEMBER=420_PSO,,
GEN=18_MEMBER=524_PSO,GEN=14_MEMBER=411_PSO,,
GEN=18_MEMBER=525_PSO,GEN=14_MEMBER=395_PSO,,
GEN=18_MEMBER=526_PSO,GEN=13_MEMBER=386_PSO,,
GEN=18_MEMBER=527_PSO,GEN=13_MEMBER=373_PSO,,
GEN=18_MEMBER=528_PSO,GEN=11_MEMBER=331_PSO,,
GEN=18_MEMBER=529_PSO,GEN=10_MEMBER=301_PSO,,
GEN=18_MEMBER=530_PSO,GEN=10_MEMBER=290_PSO,,
GEN=18_MEMBER=531_PSO,GEN=17_MEMBER=491_PSO,,
GEN=18_MEMBER=532_PSO,GEN=10_MEMBER=275_PSO,,
GEN=18_MEMBER=533_PSO,GEN=0_TRAINING=26,,
GEN=18_MEMBER=534_PSO,GEN=17_MEMBER=484_PSO,,
GEN=18_MEMBER=535_PSO,GEN=16_MEMBER=483_PSO,,
GEN=18_MEMBER=536_PSO,GEN=12_MEMBER=335_PSO,,
GEN=18_MEMBER=537_PSO,GEN=16_MEMBER=480_PSO,,
GEN=18_MEMBER=538_PSO,GEN=16_MEMBER=479_PSO,,
GEN=18_MEMBER=539_PSO,GEN=16_MEMBER=473_PSO,,
GEN=18_MEMBER=540_PSO,GEN=17_MEMBER=512_PSO,,
GEN=18_MEMBER=541_PSO,GEN=4_MEMBER=118_PSO,,
GEN=18_MEMBER=542_PSO,GEN=17_MEMBER=496_PSO,,
GEN=18_MEMBER=543_PSO,GEN=17_MEMBER=493_PSO,,
GEN=19_MEMBER=544_PSO,GEN=8_MEMBER=237_PSO,,
GEN=19_MEMBER=545_PSO,GEN=7_MEMBER=209_PSO,,
GEN=19_MEMBER=546_PSO,GEN=17_MEMBER=484_PSO,,
GEN=19_MEMBER=547_PSO,GEN=5_MEMBER=149_PSO,,
GEN=19_MEMBER=548_PSO,GEN=18_MEMBER=517_PSO,,
GEN=19_MEMBER=549_PSO,GEN=17_MEMBER=491_PSO,,
GEN=19_MEMBER=550_PSO,GEN=13_MEMBER=373_PSO,,
GEN=19_MEMBER=551_PSO,GEN=17_MEMBER=511_PSO,,
GEN=19_MEMBER=552_PSO,GEN=15_MEMBER=436_PSO,,
GEN=19_MEMBER=553_PSO,GEN=16_MEMBER=465_PSO,,
GEN=19_MEMBER=554_PSO,GEN=17_MEMBER=504_PSO,,
GEN=19_MEMBER=555_PSO,GEN=16_MEMBER=479_PSO,,
GEN=19_MEMBER=556_PSO,GEN=16_MEMBER=480_PSO,,
GEN=19_MEMBER=557_PSO,GEN=18_MEMBER=518_PSO,,
GEN=19_MEMBER=558_PSO,GEN=16_MEMBER=483_PSO,,
GEN=19_MEMBER=559_PSO,GEN=18_MEMBER=527_PSO,,
GEN=19_MEMBER=560_PSO,GEN=14_MEMBER=420_PSO,,
GEN=19_MEMBER=561_PSO,GEN=14_MEMBER=411_PSO,,
GEN=19_MEMBER=562_PSO,GEN=14_MEMBER=395_PSO,,
GEN=19_MEMBER=563_PSO,GEN=13_MEMBER=386_PSO,,
GEN=19_MEMBER=564_PSO,GEN=12_MEMBER=335_PSO,,
GEN=19_MEMBER=565_PSO,GEN=11_MEMBER=331_PSO,,
GEN=19_MEMBER=566_PSO,GEN=10_MEMBER=301_PSO,,
GEN=19_MEMBER=567_PSO,GEN=10_MEMBER=290_PSO,,
GEN=19_MEMBER=568_PSO,GEN=10_MEMBER=275_PSO,,
GEN=19_MEMBER=569_PSO,GEN=17_MEMBER=496_PSO,,
GEN=19_MEMBER=570_PSO,GEN=17_MEMBER=493_PSO,,
GEN=19_MEMBER=571_PSO,GEN=16_MEMBER=473_PSO,,
GEN=19_MEMBER=572_PSO,GEN=7_MEMBER=191_PSO,,
GEN=19_MEMBER=573_PSO,GEN=4_MEMBER=118_PSO,,
GEN=20_MEMBER=574_PSO,GEN=8_MEMBER=237_PSO,,
GEN=20_MEMBER=575_PSO,GEN=7_MEMBER=209_PSO,,
GEN=20_MEMBER=576_PSO,GEN=15_MEMBER=436_PSO,,
GEN=20_MEMBER=577_PSO,GEN=5_MEMBER=149_PSO,,
GEN=20_MEMBER=578_PSO,GEN=14_MEMBER=420_PSO,,
GEN=20_MEMBER=579_PSO,GEN=14_MEMBER=411_PSO,,
GEN=20_MEMBER=580_PSO,GEN=10_MEMBER=275_PSO,,
GEN=20_MEMBER=581_PSO,GEN=17_MEMBER=491_PSO,,
GEN=20_MEMBER=582_PSO,GEN=14_MEMBER=395_PSO,,
GEN=20_MEMBER=583_PSO,GEN=17_MEMBER=504_PSO,,
GEN=20_MEMBER=584_PSO,GEN=17_MEMBER=511_PSO,,
GEN=20_MEMBER=585_PSO,GEN=13_MEMBER=373_PSO,,
GEN=20_MEMBER=586_PSO,GEN=18_MEMBER=517_PSO,,
GEN=20_MEMBER=587_PSO,GEN=19_MEMBER=549_PSO,,
GEN=20_MEMBER=588_PSO,GEN=12_MEMBER=335_PSO,,
GEN=20_MEMBER=589_PSO,GEN=11_MEMBER=331_PSO,,
GEN=20_MEMBER=590_PSO,GEN=10_MEMBER=290_PSO,,
GEN=20_MEMBER=591_PSO,GEN=19_MEMBER=556_PSO,,
GEN=20_MEMBER=592_PSO,GEN=18_MEMBER=518_PSO,,
GEN=20_MEMBER=593_PSO,GEN=18_MEMBER=527_PSO,,
GEN=20_MEMBER=594_PSO,GEN=16_MEMBER=483_PSO,,
GEN=20_MEMBER=595_PSO,GEN=16_MEMBER=479_PSO,,
GEN=20_MEMBER=596_PSO,GEN=13_MEMBER=386_PSO,,
GEN=20_MEMBER=597_PSO,GEN=16_MEMBER=465_PSO,,
GEN=20_MEMBER=598_PSO,GEN=7_MEMBER=191_PSO,,
GEN=20_MEMBER=599_PSO,GEN=4_MEMBER=118_PSO,,
GEN=20_MEMBER=600_PSO,GEN=17_MEMBER=484_PSO,,
GEN=20_MEMBER=601_PSO,GEN=17_MEMBER=493_PSO,,
GEN=20_MEMBER=602_PSO,GEN=19_MEMBER=565_PSO,,
GEN=20_MEMBER=603_PSO,GEN=19_MEMBER=560_PSO,,
