child,parent_1,parent_2,parent_3
GEN=33_MEMBER=367_PSO,GEN=27_MEMBER=192_PSO,,
GEN=33_MEMBER=368_PSO,GEN=32_MEMBER=341_PSO,,
GEN=33_MEMBER=369_PSO,GEN=27_MEMBER=190_PSO,,
GEN=33_MEMBER=370_PSO,GEN=27_MEMBER=188_PSO,,
GEN=33_MEMBER=371_PSO,GEN=22_MEMBER=50_PSO,,
GEN=33_MEMBER=372_PSO,GEN=31_MEMBER=322_PSO,,
GEN=33_MEMBER=373_PSO,GEN=19_MEMBER=565_PSO,,
GEN=33_MEMBER=374_PSO,GEN=31_MEMBER=303_PSO,,
GEN=33_MEMBER=375_PSO,GEN=30_MEMBER=297_PSO,,
GEN=33_MEMBER=376_PSO,GEN=16_MEMBER=483_PSO,,
GEN=33_MEMBER=377_PSO,GEN=14_MEMBER=411_PSO,,
GEN=33_MEMBER=378_PSO,GEN=11_MEMBER=331_PSO,,
GEN=33_MEMBER=379_PSO,GEN=29_MEMBER=265_PSO,,
GEN=33_MEMBER=380_PSO,GEN=29_MEMBER=261_PSO,,
GEN=33_MEMBER=381_PSO,GEN=29_MEMBER=260_PSO,,
GEN=33_MEMBER=382_PSO,GEN=29_MEMBER=259_PSO,,
GEN=33_MEMBER=383_PSO,GEN=32_MEMBER=337_PSO,,
GEN=33_MEMBER=384_PSO,GEN=31_MEMBER=325_PSO,,
GEN=33_MEMBER=385_PSO,GEN=31_MEMBER=316_PSO,,
GEN=33_MEMBER=386_PSO,GEN=30_MEMBER=294_PSO,,
GEN=33_MEMBER=387_PSO,GEN=30_MEMBER=289_PSO,,
GEN=33_MEMBER=388_PSO,GEN=30_MEMBER=285_PSO,,
GEN=33_MEMBER=389_PSO,GEN=19_MEMBER=549_PSO,,
GEN=34_MEMBER=390_PSO,GEN=7_MEMBER=209_PSO,,
GEN=34_MEMBER=391_PSO,GEN=11_MEMBER=331_PSO,,
GEN=34_MEMBER=392_PSO,GEN=22_MEMBER=50_PSO,,
GEN=34_MEMBER=393_PSO,GEN=29_MEMBER=265_PSO,,
GEN=34_MEMBER=394_PSO,GEN=29_MEMBER=261_PSO,,
GEN=34_MEMBER=395_PSO,GEN=31_MEMBER=303_PSO,,
GEN=34_MEMBER=396_PSO,GEN=29_MEMBER=260_PSO,,
GEN=34_MEMBER=397_PSO,GEN=28_MEMBER=216_PSO,,
GEN=34_MEMBER=398_PSO,GEN=27_MEMBER=208_PSO,,
GEN=34_MEMBER=399_PSO,GEN=33_MEMBER=374_PSO,,
GEN=34_MEMBER=400_PSO,GEN=27_MEMBER=207_PSO,,
GEN=34_MEMBER=401_PSO,GEN=27_MEMBER=192_PSO,,
GEN=34_MEMBER=402_PSO,GEN=33_MEMBER=366_PSO,,
GEN=34_MEMBER=403_PSO,GEN=27_MEMBER=190_PSO,,
GEN=34_MEMBER=404_PSO,GEN=27_MEMBER=188_PSO,,
GEN=34_MEMBER=405_PSO,GEN=33_MEMBER=361_PSO,,
GEN=34_MEMBER=406_PSO,GEN=32_MEMBER=350_PSO,,
GEN=34_MEMBER=407_PSO,GEN=32_MEMBER=341_PSO,,
GEN=34_MEMBER=408_PSO,GEN=16_MEMBER=483_PSO,,
GEN=34_MEMBER=409_PSO,GEN=14_MEMBER=411_PSO,,
GEN=34_MEMBER=410_PSO,GEN=31_MEMBER=322_PSO,,
GEN=34_MEMBER=411_PSO,GEN=33_MEMBER=384_PSO,,
GEN=34_MEMBER=412_PSO,GEN=33_MEMBER=383_PSO,,
GEN=34_MEMBER=413_PSO,GEN=33_MEMBER=381_PSO,,
GEN=34_MEMBER=414_PSO,GEN=33_MEMBER=380_PSO,,
GEN=34_MEMBER=415_PSO,GEN=33_MEMBER=364_PSO,,
GEN=34_MEMBER=416_PSO,GEN=32_MEMBER=337_PSO,,
GEN=34_MEMBER=417_PSO,GEN=31_MEMBER=316_PSO,,
GEN=34_MEMBER=418_PSO,GEN=27_MEMBER=204_PSO,,
GEN=34_MEMBER=419_PSO,GEN=30_MEMBER=289_PSO,,
GEN=35_MEMBER=420_PSO,GEN=7_MEMBER=209_PSO,,
GEN=35_MEMBER=421_PSO,GEN=27_MEMBER=190_PSO,,
GEN=35_MEMBER=422_PSO,GEN=33_MEMBER=361_PSO,,
GEN=35_MEMBER=423_PSO,GEN=32_MEMBER=350_PSO,,
GEN=35_MEMBER=424_PSO,GEN=31_MEMBER=303_PSO,,
GEN=35_MEMBER=425_PSO,GEN=31_MEMBER=322_PSO,,
GEN=35_MEMBER=426_PSO,GEN=29_MEMBER=265_PSO,,
GEN=35_MEMBER=427_PSO,GEN=29_MEMBER=261_PSO,,
GEN=35_MEMBER=428_PSO,GEN=29_MEMBER=260_PSO,,
GEN=35_MEMBER=429_PSO,GEN=28_MEMBER=216_PSO,,
GEN=35_MEMBER=430_PSO,GEN=27_MEMBER=208_PSO,,
GEN=35_MEMBER=431_PSO,GEN=34_MEMBER=397_PSO,,
GEN=35_MEMBER=432_PSO,GEN=34_MEMBER=396_PSO,,
GEN=35_MEMBER=433_PSO,GEN=34_MEMBER=395_PSO,,
GEN=35_MEMBER=434_PSO,GEN=34_MEMBER=394_PSO,,
GEN=35_MEMBER=435_PSO,GEN=27_MEMBER=192_PSO,,
GEN=35_MEMBER=436_PSO,GEN=27_MEMBER=188_PSO,,
GEN=35_MEMBER=437_PSO,GEN=33_MEMBER=364_PSO,,
GEN=35_MEMBER=438_PSO,GEN=22_MEMBER=50_PSO,,
GEN=35_MEMBER=439_PSO,GEN=16_MEMBER=483_PSO,,
GEN=35_MEMBER=440_PSO,GEN=14_MEMBER=411_PSO,,
GEN=35_MEMBER=441_PSO,GEN=11_MEMBER=331_PSO,,
GEN=35_MEMBER=442_PSO,GEN=34_MEMBER=418_PSO,,
GEN=35_MEMBER=443_PSO,GEN=34_MEMBER=406_PSO,,
GEN=35_MEMBER=444_PSO,GEN=34_MEMBER=404_PSO,,
GEN=35_MEMBER=445_PSO,GEN=34_MEMBER=401_PSO,,
GEN=35_MEMBER=446_PSO,GEN=34_MEMBER=392_PSO,,
GEN=35_MEMBER=447_PSO,GEN=33_MEMBER=381_PSO,,
GEN=35_MEMBER=448_PSO,GEN=33_MEMBER=380_PSO,,
GEN=35_MEMBER=449_PSO,GEN=33_MEMBER=374_PSO,,
GEN=36_MEMBER=450_PSO,GEN=7_MEMBER=209_PSO,,
GEN=36_MEMBER=451_PSO,GEN=35_MEMBER=424_PSO,,
GEN=36_MEMBER=452_PSO,GEN=33_MEMBER=364_PSO,,
GEN=36_MEMBER=453_PSO,GEN=35_MEMBER=442_PSO,,
GEN=36_MEMBER=454_PSO,GEN=35_MEMBER=436_PSO,,
GEN=36_MEMBER=455_PSO,GEN=27_MEMBER=190_PSO,,
GEN=36_MEMBER=456_PSO,GEN=34_MEMBER=395_PSO,,
GEN=36_MEMBER=457_PSO,GEN=34_MEMBER=397_PSO,,
GEN=36_MEMBER=458_PSO,GEN=34_MEMBER=396_PSO,,
GEN=36_MEMBER=459_PSO,GEN=32_MEMBER=350_PSO,,
GEN=36_MEMBER=460_PSO,GEN=33_MEMBER=361_PSO,,
GEN=36_MEMBER=461_PSO,GEN=31_MEMBER=322_PSO,,
GEN=36_MEMBER=462_PSO,GEN=29_MEMBER=265_PSO,,
GEN=36_MEMBER=463_PSO,GEN=29_MEMBER=261_PSO,,
GEN=36_MEMBER=464_PSO,GEN=28_MEMBER=216_PSO,,
GEN=36_MEMBER=465_PSO,GEN=27_MEMBER=192_PSO,,
GEN=36_MEMBER=466_PSO,GEN=27_MEMBER=188_PSO,,
GEN=36_MEMBER=467_PSO,GEN=22_MEMBER=50_PSO,,
GEN=36_MEMBER=468_PSO,GEN=16_MEMBER=483_PSO,,
GEN=36_MEMBER=469_PSO,GEN=14_MEMBER=411_PSO,,
GEN=36_MEMBER=470_PSO,GEN=11_MEMBER=331_PSO,,
GEN=36_MEMBER=471_PSO,GEN=35_MEMBER=434_PSO,,
GEN=36_MEMBER=472_PSO,GEN=33_MEMBER=381_PSO,,
GEN=36_MEMBER=473_PSO,GEN=33_MEMBER=380_PSO,,
GEN=36_MEMBER=474_PSO,GEN=35_MEMBER=448_PSO,,
GEN=36_MEMBER=475_PSO,GEN=31_MEMBER=303_PSO,,
GEN=36_MEMBER=476_PSO,GEN=35_MEMBER=446_PSO,,
GEN=36_MEMBER=477_PSO,GEN=35_MEMBER=433_PSO,,
GEN=36_MEMBER=478_PSO,GEN=29_MEMBER=260_PSO,,
GEN=36_MEMBER=479_PSO,GEN=35_MEMBER=432_PSO,,
GEN=37_MEMBER=480_PSO,GEN=7_MEMBER=209_PSO,,
GEN=37_MEMBER=481_PSO,GEN=14_MEMBER=411_PSO,,
GEN=37_MEMBER=482_PSO,GEN=27_MEMBER=190_PSO,,
GEN=37_MEMBER=483_PSO,GEN=34_MEMBER=397_PSO,,
GEN=37_MEMBER=484_PSO,GEN=34_MEMBER=396_PSO,,
GEN=37_MEMBER=485_PSO,GEN=35_MEMBER=424_PSO,,
GEN=37_MEMBER=486_PSO,GEN=34_MEMBER=395_PSO,,
GEN=37_MEMBER=487_PSO,GEN=33_MEMBER=364_PSO,,
GEN=37_MEMBER=488_PSO,GEN=33_MEMBER=361_PSO,,
GEN=37_MEMBER=489_PSO,GEN=32_MEMBER=350_PSO,,
GEN=37_MEMBER=490_PSO,GEN=31_MEMBER=322_PSO,,
GEN=37_MEMBER=491_PSO,GEN=36_MEMBER=454_PSO,,
GEN=37_MEMBER=492_PSO,GEN=29_MEMBER=265_PSO,,
GEN=37_MEMBER=493_PSO,GEN=29_MEMBER=261_PSO,,
GEN=37_MEMBER=494_PSO,GEN=28_MEMBER=216_PSO,,
GEN=37_MEMBER=495_PSO,GEN=27_MEMBER=192_PSO,,
GEN=37_MEMBER=496_PSO,GEN=35_MEMBER=442_PSO,,
GEN=37_MEMBER=497_PSO,GEN=35_MEMBER=436_PSO,,
GEN=37_MEMBER=498_PSO,GEN=27_MEMBER=188_PSO,,
GEN=37_MEMBER=499_PSO,GEN=22_MEMBER=50_PSO,,
GEN=37_MEMBER=500_PSO,GEN=36_MEMBER=475_PSO,,
GEN=37_MEMBER=501_PSO,GEN=36_MEMBER=467_PSO,,
GEN=37_MEMBER=502_PSO,GEN=36_MEMBER=465_PSO,,
GEN=37_MEMBER=503_PSO,GEN=36_MEMBER=463_PSO,,
GEN=37_MEMBER=504_PSO,GEN=36_MEMBER=458_PSO,,
GEN=37_MEMBER=505_PSO,GEN=36_MEMBER=452_PSO,,
GEN=37_MEMBER=506_PSO,GEN=35_MEMBER=448_PSO,,
GEN=37_MEMBER=507_PSO,GEN=35_MEMBER=446_PSO,,
GEN=37_MEMBER=508_PSO,GEN=33_MEMBER=381_PSO,,
GEN=37_MEMBER=509_PSO,GEN=36_MEMBER=466_PSO,,
GEN=38_MEMBER=510_PSO,GEN=7_MEMBER=209_PSO,,
GEN=38_MEMBER=511_PSO,GEN=37_MEMBER=509_PSO,,
GEN=38_MEMBER=512_PSO,GEN=37_MEMBER=484_PSO,,
GEN=38_MEMBER=513_PSO,GEN=37_MEMBER=504_PSO,,
GEN=38_MEMBER=514_PSO,GEN=34_MEMBER=397_PSO,,
GEN=38_MEMBER=515_PSO,GEN=14_MEMBER=411_PSO,,
GEN=38_MEMBER=516_PSO,GEN=35_MEMBER=436_PSO,,
GEN=38_MEMBER=517_PSO,GEN=35_MEMBER=442_PSO,,
GEN=38_MEMBER=518_PSO,GEN=35_MEMBER=424_PSO,,
GEN=38_MEMBER=519_PSO,GEN=37_MEMBER=491_PSO,,
GEN=38_MEMBER=520_PSO,GEN=35_MEMBER=446_PSO,,
GEN=38_MEMBER=521_PSO,GEN=37_MEMBER=488_PSO,,
GEN=38_MEMBER=522_PSO,GEN=34_MEMBER=396_PSO,,
GEN=38_MEMBER=523_PSO,GEN=34_MEMBER=395_PSO,,
GEN=38_MEMBER=524_PSO,GEN=33_MEMBER=364_PSO,,
GEN=38_MEMBER=525_PSO,GEN=28_MEMBER=216_PSO,,
GEN=38_MEMBER=526_PSO,GEN=32_MEMBER=350_PSO,,
GEN=38_MEMBER=527_PSO,GEN=31_MEMBER=322_PSO,,
GEN=38_MEMBER=528_PSO,GEN=29_MEMBER=265_PSO,,
GEN=38_MEMBER=529_PSO,GEN=29_MEMBER=261_PSO,,
GEN=38_MEMBER=530_PSO,GEN=27_MEMBER=192_PSO,,
GEN=38_MEMBER=531_PSO,GEN=27_MEMBER=190_PSO,,
GEN=38_MEMBER=532_PSO,GEN=27_MEMBER=188_PSO,,
GEN=38_MEMBER=533_PSO,GEN=22_MEMBER=50_PSO,,
GEN=38_MEMBER=534_PSO,GEN=37_MEMBER=489_PSO,,
GEN=38_MEMBER=535_PSO,GEN=36_MEMBER=475_PSO,,
GEN=38_MEMBER=536_PSO,GEN=36_MEMBER=467_PSO,,
GEN=38_MEMBER=537_PSO,GEN=36_MEMBER=463_PSO,,
GEN=38_MEMBER=538_PSO,GEN=36_MEMBER=458_PSO,,
GEN=38_MEMBER=539_PSO,GEN=36_MEMBER=454_PSO,,
GEN=39_MEMBER=540_PSO,GEN=7_MEMBER=209_PSO,,
GEN=39_MEMBER=541_PSO,GEN=38_MEMBER=539_PSO,,
GEN=39_MEMBER=542_PSO,GEN=38_MEMBER=538_PSO,,
GEN=39_MEMBER=543_PSO,GEN=14_MEMBER=411_PSO,,
GEN=39_MEMBER=544_PSO,GEN=38_MEMBER=535_PSO,,
GEN=39_MEMBER=545_PSO,GEN=38_MEMBER=534_PSO,,
GEN=39_MEMBER=546_PSO,GEN=37_MEMBER=491_PSO,,
GEN=39_MEMBER=547_PSO,GEN=34_MEMBER=395_PSO,,
GEN=39_MEMBER=548_PSO,GEN=34_MEMBER=396_PSO,,
GEN=39_MEMBER=549_PSO,GEN=34_MEMBER=397_PSO,,
GEN=39_MEMBER=550_PSO,GEN=35_MEMBER=424_PSO,,
GEN=39_MEMBER=551_PSO,GEN=38_MEMBER=521_PSO,,
GEN=39_MEMBER=552_PSO,GEN=35_MEMBER=442_PSO,,
GEN=39_MEMBER=553_PSO,GEN=35_MEMBER=436_PSO,,
GEN=39_MEMBER=554_PSO,GEN=37_MEMBER=488_PSO,,
GEN=39_MEMBER=555_PSO,GEN=37_MEMBER=509_PSO,,
GEN=39_MEMBER=556_PSO,GEN=37_MEMBER=484_PSO,,
GEN=39_MEMBER=557_PSO,GEN=32_MEMBER=350_PSO,,
GEN=39_MEMBER=558_PSO,GEN=31_MEMBER=322_PSO,,
GEN=39_MEMBER=559_PSO,GEN=29_MEMBER=261_PSO,,
GEN=39_MEMBER=560_PSO,GEN=27_MEMBER=190_PSO,,
GEN=39_MEMBER=561_PSO,GEN=27_MEMBER=188_PSO,,
GEN=39_MEMBER=562_PSO,GEN=22_MEMBER=50_PSO,,
GEN=39_MEMBER=563_PSO,GEN=35_MEMBER=446_PSO,,
GEN=39_MEMBER=564_PSO,GEN=38_MEMBER=530_PSO,,
GEN=39_MEMBER=565_PSO,GEN=38_MEMBER=516_PSO,,
GEN=39_MEMBER=566_PSO,GEN=29_MEMBER=265_PSO,,
GEN=39_MEMBER=567_PSO,GEN=38_MEMBER=511_PSO,,
GEN=39_MEMBER=568_PSO,GEN=33_MEMBER=364_PSO,,
GEN=39_MEMBER=569_PSO,GEN=37_MEMBER=504_PSO,,
GEN=40_MEMBER=570_PSO,GEN=39_MEMBER=563_PSO,,
GEN=40_MEMBER=571_PSO,GEN=35_MEMBER=436_PSO,,
GEN=40_MEMBER=572_PSO,GEN=38_MEMBER=516_PSO,,
GEN=40_MEMBER=573_PSO,GEN=35_MEMBER=442_PSO,,
GEN=40_MEMBER=574_PSO,GEN=38_MEMBER=535_PSO,,
GEN=40_MEMBER=575_PSO,GEN=14_MEMBER=411_PSO,,
GEN=40_MEMBER=576_PSO,GEN=38_MEMBER=534_PSO,,
GEN=40_MEMBER=577_PSO,GEN=39_MEMBER=561_PSO,,
GEN=40_MEMBER=578_PSO,GEN=39_MEMBER=559_PSO,,
GEN=40_MEMBER=579_PSO,GEN=39_MEMBER=556_PSO,,
GEN=40_MEMBER=580_PSO,GEN=37_MEMBER=484_PSO,,
GEN=40_MEMBER=581_PSO,GEN=39_MEMBER=554_PSO,,
GEN=40_MEMBER=582_PSO,GEN=39_MEMBER=549_PSO,,
GEN=40_MEMBER=583_PSO,GEN=37_MEMBER=491_PSO,,
GEN=40_MEMBER=584_PSO,GEN=37_MEMBER=509_PSO,,
GEN=40_MEMBER=585_PSO,GEN=38_MEMBER=521_PSO,,
GEN=40_MEMBER=586_PSO,GEN=35_MEMBER=424_PSO,,
GEN=40_MEMBER=587_PSO,GEN=34_MEMBER=397_PSO,,
GEN=40_MEMBER=588_PSO,GEN=34_MEMBER=396_PSO,,
GEN=40_MEMBER=589_PSO,GEN=34_MEMBER=395_PSO,,
GEN=40_MEMBER=590_PSO,GEN=32_MEMBER=350_PSO,,
GEN=40_MEMBER=591_PSO,GEN=31_MEMBER=322_PSO,,
GEN=40_MEMBER=592_PSO,GEN=29_MEMBER=261_PSO,,
GEN=40_MEMBER=593_PSO,GEN=27_MEMBER=190_PSO,,
GEN=40_MEMBER=594_PSO,GEN=27_MEMBER=188_PSO,,
GEN=40_MEMBER=595_PSO,GEN=22_MEMBER=50_PSO,,
GEN=40_MEMBER=596_PSO,GEN=38_MEMBER=539_PSO,,
GEN=40_MEMBER=597_PSO,GEN=38_MEMBER=530_PSO,,
GEN=40_MEMBER=598_PSO,GEN=39_MEMBER=555_PSO,,
GEN=40_MEMBER=599_PSO,GEN=37_MEMBER=488_PSO,,
