child,parent_1,parent_2,parent_3
GEN=51_MEMBER=354_PSO,GEN=32_MEMBER=350_PSO,,
GEN=51_MEMBER=355_PSO,GEN=49_MEMBER=289_PSO,,
GEN=51_MEMBER=356_PSO,GEN=29_MEMBER=261_PSO,,
GEN=51_MEMBER=357_PSO,GEN=48_MEMBER=270_PSO,,
GEN=51_MEMBER=358_PSO,GEN=48_MEMBER=250_PSO,,
GEN=51_MEMBER=359_PSO,GEN=27_MEMBER=190_PSO,,
GEN=51_MEMBER=360_PSO,GEN=47_MEMBER=235_PSO,,
GEN=51_MEMBER=361_PSO,GEN=46_MEMBER=218_PSO,,
GEN=51_MEMBER=362_PSO,GEN=46_MEMBER=198_PSO,,
GEN=51_MEMBER=363_PSO,GEN=45_MEMBER=164_PSO,,
GEN=51_MEMBER=364_PSO,GEN=43_MEMBER=120_PSO,,
GEN=51_MEMBER=365_PSO,GEN=50_MEMBER=335_PSO,,
GEN=51_MEMBER=366_PSO,GEN=49_MEMBER=309_PSO,,
GEN=51_MEMBER=367_PSO,GEN=49_MEMBER=308_PSO,,
GEN=51_MEMBER=368_PSO,GEN=49_MEMBER=303_PSO,,
GEN=51_MEMBER=369_PSO,GEN=49_MEMBER=293_PSO,,
GEN=52_MEMBER=370_PSO,GEN=51_MEMBER=345_PSO,,
GEN=52_MEMBER=371_PSO,GEN=47_MEMBER=235_PSO,,
GEN=52_MEMBER=372_PSO,GEN=51_MEMBER=367_PSO,,
GEN=52_MEMBER=373_PSO,GEN=46_MEMBER=218_PSO,,
GEN=52_MEMBER=374_PSO,GEN=51_MEMBER=364_PSO,,
GEN=52_MEMBER=375_PSO,GEN=48_MEMBER=250_PSO,,
GEN=52_MEMBER=376_PSO,GEN=46_MEMBER=198_PSO,,
GEN=52_MEMBER=377_PSO,GEN=45_MEMBER=164_PSO,,
GEN=52_MEMBER=378_PSO,GEN=43_MEMBER=120_PSO,,
GEN=52_MEMBER=379_PSO,GEN=39_MEMBER=563_PSO,,
GEN=52_MEMBER=380_PSO,GEN=39_MEMBER=559_PSO,,
GEN=52_MEMBER=381_PSO,GEN=51_MEMBER=343_PSO,,
GEN=52_MEMBER=382_PSO,GEN=37_MEMBER=491_PSO,,
GEN=52_MEMBER=383_PSO,GEN=35_MEMBER=442_PSO,,
GEN=52_MEMBER=384_PSO,GEN=34_MEMBER=397_PSO,,
GEN=52_MEMBER=385_PSO,GEN=50_MEMBER=332_PSO,,
GEN=52_MEMBER=386_PSO,GEN=49_MEMBER=307_PSO,,
GEN=52_MEMBER=387_PSO,GEN=50_MEMBER=327_PSO,,
GEN=52_MEMBER=388_PSO,GEN=32_MEMBER=350_PSO,,
GEN=52_MEMBER=389_PSO,GEN=29_MEMBER=261_PSO,,
GEN=52_MEMBER=390_PSO,GEN=27_MEMBER=190_PSO,,
GEN=52_MEMBER=391_PSO,GEN=35_MEMBER=424_PSO,,
GEN=52_MEMBER=392_PSO,GEN=49_MEMBER=289_PSO,,
GEN=52_MEMBER=393_PSO,GEN=48_MEMBER=270_PSO,,
GEN=52_MEMBER=394_PSO,GEN=47_MEMBER=249_PSO,,
GEN=52_MEMBER=395_PSO,GEN=51_MEMBER=368_PSO,,
GEN=52_MEMBER=396_PSO,GEN=51_MEMBER=366_PSO,,
GEN=52_MEMBER=397_PSO,GEN=51_MEMBER=358_PSO,,
GEN=52_MEMBER=398_PSO,GEN=51_MEMBER=357_PSO,,
GEN=52_MEMBER=399_PSO,GEN=51_MEMBER=342_PSO,,
GEN=53_MEMBER=400_PSO,GEN=50_MEMBER=327_PSO,,
GEN=53_MEMBER=401_PSO,GEN=52_MEMBER=395_PSO,,
GEN=53_MEMBER=402_PSO,GEN=52_MEMBER=391_PSO,,
GEN=53_MEMBER=403_PSO,GEN=52_MEMBER=387_PSO,,
GEN=53_MEMBER=404_PSO,GEN=39_MEMBER=563_PSO,,
GEN=53_MEMBER=405_PSO,GEN=52_MEMBER=373_PSO,,
GEN=53_MEMBER=406_PSO,GEN=52_MEMBER=372_PSO,,
GEN=53_MEMBER=407_PSO,GEN=39_MEMBER=559_PSO,,
GEN=53_MEMBER=408_PSO,GEN=37_MEMBER=491_PSO,,
GEN=53_MEMBER=409_PSO,GEN=51_MEMBER=367_PSO,,
GEN=53_MEMBER=410_PSO,GEN=35_MEMBER=442_PSO,,
GEN=53_MEMBER=411_PSO,GEN=35_MEMBER=424_PSO,,
GEN=53_MEMBER=412_PSO,GEN=34_MEMBER=397_PSO,,
GEN=53_MEMBER=413_PSO,GEN=32_MEMBER=350_PSO,,
GEN=53_MEMBER=414_PSO,GEN=51_MEMBER=345_PSO,,
GEN=53_MEMBER=415_PSO,GEN=51_MEMBER=343_PSO,,
GEN=53_MEMBER=416_PSO,GEN=29_MEMBER=261_PSO,,
GEN=53_MEMBER=417_PSO,GEN=50_MEMBER=332_PSO,,
GEN=53_MEMBER=418_PSO,GEN=27_MEMBER=190_PSO,,
GEN=53_MEMBER=419_PSO,GEN=49_MEMBER=307_PSO,,
GEN=53_MEMBER=420_PSO,GEN=49_MEMBER=289_PSO,,
GEN=53_MEMBER=421_PSO,GEN=48_MEMBER=270_PSO,,
GEN=53_MEMBER=422_PSO,GEN=48_MEMBER=250_PSO,,
GEN=53_MEMBER=423_PSO,GEN=47_MEMBER=249_PSO,,
GEN=53_MEMBER=424_PSO,GEN=45_MEMBER=164_PSO,,
GEN=53_MEMBER=425_PSO,GEN=43_MEMBER=120_PSO,,
GEN=53_MEMBER=426_PSO,GEN=51_MEMBER=368_PSO,,
GEN=53_MEMBER=427_PSO,GEN=51_MEMBER=364_PSO,,
GEN=53_MEMBER=428_PSO,GEN=51_MEMBER=358_PSO,,
GEN=53_MEMBER=429_PSO,GEN=51_MEMBER=357_PSO,,
GEN=54_MEMBER=430_PSO,GEN=50_MEMBER=332_PSO,,
GEN=54_MEMBER=431_PSO,GEN=53_MEMBER=428_PSO,,
GEN=54_MEMBER=432_PSO,GEN=53_MEMBER=426_PSO,,
GEN=54_MEMBER=433_PSO,GEN=53_MEMBER=425_PSO,,
GEN=54_MEMBER=434_PSO,GEN=53_MEMBER=424_PSO,,
GEN=54_MEMBER=435_PSO,GEN=51_MEMBER=367_PSO,,
GEN=54_MEMBER=436_PSO,GEN=50_MEMBER=327_PSO,,
GEN=54_MEMBER=437_PSO,GEN=49_MEMBER=307_PSO,,
GEN=54_MEMBER=438_PSO,GEN=49_MEMBER=289_PSO,,
GEN=54_MEMBER=439_PSO,GEN=47_MEMBER=249_PSO,,
GEN=54_MEMBER=440_PSO,GEN=45_MEMBER=164_PSO,,
GEN=54_MEMBER=441_PSO,GEN=53_MEMBER=415_PSO,,
GEN=54_MEMBER=442_PSO,GEN=39_MEMBER=563_PSO,,
GEN=54_MEMBER=443_PSO,GEN=39_MEMBER=559_PSO,,
GEN=54_MEMBER=444_PSO,GEN=37_MEMBER=491_PSO,,
GEN=54_MEMBER=445_PSO,GEN=35_MEMBER=424_PSO,,
GEN=54_MEMBER=446_PSO,GEN=34_MEMBER=397_PSO,,
GEN=54_MEMBER=447_PSO,GEN=52_MEMBER=395_PSO,,
GEN=54_MEMBER=448_PSO,GEN=52_MEMBER=391_PSO,,
GEN=54_MEMBER=449_PSO,GEN=52_MEMBER=387_PSO,,
GEN=54_MEMBER=450_PSO,GEN=52_MEMBER=373_PSO,,
GEN=54_MEMBER=451_PSO,GEN=32_MEMBER=350_PSO,,
GEN=54_MEMBER=452_PSO,GEN=27_MEMBER=190_PSO,,
GEN=54_MEMBER=453_PSO,GEN=35_MEMBER=442_PSO,,
GEN=54_MEMBER=454_PSO,GEN=51_MEMBER=345_PSO,,
GEN=54_MEMBER=455_PSO,GEN=51_MEMBER=343_PSO,,
GEN=54_MEMBER=456_PSO,GEN=53_MEMBER=417_PSO,,
GEN=54_MEMBER=457_PSO,GEN=53_MEMBER=422_PSO,,
GEN=54_MEMBER=458_PSO,GEN=53_MEMBER=421_PSO,,
GEN=54_MEMBER=459_PSO,GEN=53_MEMBER=419_PSO,,
GEN=55_MEMBER=460_PSO,GEN=54_MEMBER=459_PSO,,
GEN=55_MEMBER=461_PSO,GEN=54_MEMBER=455_PSO,,
GEN=55_MEMBER=462_PSO,GEN=50_MEMBER=332_PSO,,
GEN=55_MEMBER=463_PSO,GEN=50_MEMBER=327_PSO,,
GEN=55_MEMBER=464_PSO,GEN=49_MEMBER=307_PSO,,
GEN=55_MEMBER=465_PSO,GEN=54_MEMBER=439_PSO,,
GEN=55_MEMBER=466_PSO,GEN=49_MEMBER=289_PSO,,
GEN=55_MEMBER=467_PSO,GEN=47_MEMBER=249_PSO,,
GEN=55_MEMBER=468_PSO,GEN=39_MEMBER=559_PSO,,
GEN=55_MEMBER=469_PSO,GEN=37_MEMBER=491_PSO,,
GEN=55_MEMBER=470_PSO,GEN=54_MEMBER=430_PSO,,
GEN=55_MEMBER=471_PSO,GEN=53_MEMBER=428_PSO,,
GEN=55_MEMBER=472_PSO,GEN=53_MEMBER=426_PSO,,
GEN=55_MEMBER=473_PSO,GEN=53_MEMBER=425_PSO,,
GEN=55_MEMBER=474_PSO,GEN=53_MEMBER=424_PSO,,
GEN=55_MEMBER=475_PSO,GEN=35_MEMBER=442_PSO,,
GEN=55_MEMBER=476_PSO,GEN=35_MEMBER=424_PSO,,
GEN=55_MEMBER=477_PSO,GEN=34_MEMBER=397_PSO,,
GEN=55_MEMBER=478_PSO,GEN=32_MEMBER=350_PSO,,
GEN=55_MEMBER=479_PSO,GEN=27_MEMBER=190_PSO,,
GEN=55_MEMBER=480_PSO,GEN=52_MEMBER=395_PSO,,
GEN=55_MEMBER=481_PSO,GEN=52_MEMBER=387_PSO,,
GEN=55_MEMBER=482_PSO,GEN=52_MEMBER=373_PSO,,
GEN=55_MEMBER=483_PSO,GEN=51_MEMBER=367_PSO,,
GEN=55_MEMBER=484_PSO,GEN=51_MEMBER=345_PSO,,
GEN=55_MEMBER=485_PSO,GEN=51_MEMBER=343_PSO,,
GEN=55_MEMBER=486_PSO,GEN=54_MEMBER=447_PSO,,
GEN=55_MEMBER=487_PSO,GEN=54_MEMBER=433_PSO,,
GEN=55_MEMBER=488_PSO,GEN=54_MEMBER=431_PSO,,
GEN=55_MEMBER=489_PSO,GEN=53_MEMBER=422_PSO,,
GEN=56_MEMBER=490_PSO,GEN=55_MEMBER=481_PSO,,
GEN=56_MEMBER=491_PSO,GEN=51_MEMBER=345_PSO,,
GEN=56_MEMBER=492_PSO,GEN=50_MEMBER=332_PSO,,
GEN=56_MEMBER=493_PSO,GEN=50_MEMBER=327_PSO,,
GEN=56_MEMBER=494_PSO,GEN=49_MEMBER=307_PSO,,
GEN=56_MEMBER=495_PSO,GEN=55_MEMBER=465_PSO,,
GEN=56_MEMBER=496_PSO,GEN=47_MEMBER=249_PSO,,
GEN=56_MEMBER=497_PSO,GEN=55_MEMBER=472_PSO,,
GEN=56_MEMBER=498_PSO,GEN=55_MEMBER=471_PSO,,
GEN=56_MEMBER=499_PSO,GEN=55_MEMBER=467_PSO,,
GEN=56_MEMBER=500_PSO,GEN=39_MEMBER=559_PSO,,
GEN=56_MEMBER=501_PSO,GEN=27_MEMBER=190_PSO,,
GEN=56_MEMBER=502_PSO,GEN=35_MEMBER=442_PSO,,
GEN=56_MEMBER=503_PSO,GEN=55_MEMBER=460_PSO,,
GEN=56_MEMBER=504_PSO,GEN=54_MEMBER=459_PSO,,
GEN=56_MEMBER=505_PSO,GEN=35_MEMBER=424_PSO,,
GEN=56_MEMBER=506_PSO,GEN=53_MEMBER=428_PSO,,
GEN=56_MEMBER=507_PSO,GEN=54_MEMBER=439_PSO,,
GEN=56_MEMBER=508_PSO,GEN=34_MEMBER=397_PSO,,
GEN=56_MEMBER=509_PSO,GEN=32_MEMBER=350_PSO,,
GEN=56_MEMBER=510_PSO,GEN=54_MEMBER=430_PSO,,
GEN=56_MEMBER=511_PSO,GEN=52_MEMBER=395_PSO,,
GEN=56_MEMBER=512_PSO,GEN=53_MEMBER=426_PSO,,
GEN=56_MEMBER=513_PSO,GEN=53_MEMBER=425_PSO,,
GEN=56_MEMBER=514_PSO,GEN=53_MEMBER=424_PSO,,
GEN=56_MEMBER=515_PSO,GEN=53_MEMBER=422_PSO,,
GEN=56_MEMBER=516_PSO,GEN=52_MEMBER=387_PSO,,
GEN=56_MEMBER=517_PSO,GEN=52_MEMBER=373_PSO,,
GEN=56_MEMBER=518_PSO,GEN=51_MEMBER=367_PSO,,
GEN=56_MEMBER=519_PSO,GEN=55_MEMBER=484_PSO,,
GEN=57_MEMBER=520_PSO,GEN=56_MEMBER=495_PSO,,
GEN=57_MEMBER=521_PSO,GEN=52_MEMBER=395_PSO,,
GEN=57_MEMBER=522_PSO,GEN=52_MEMBER=387_PSO,,
GEN=57_MEMBER=523_PSO,GEN=52_MEMBER=373_PSO,,
GEN=57_MEMBER=524_PSO,GEN=51_MEMBER=367_PSO,,
GEN=57_MEMBER=525_PSO,GEN=54_MEMBER=459_PSO,,
GEN=57_MEMBER=526_PSO,GEN=51_MEMBER=345_PSO,,
GEN=57_MEMBER=527_PSO,GEN=50_MEMBER=332_PSO,,
GEN=57_MEMBER=528_PSO,GEN=56_MEMBER=497_PSO,,
GEN=57_MEMBER=529_PSO,GEN=50_MEMBER=327_PSO,,
GEN=57_MEMBER=530_PSO,GEN=49_MEMBER=307_PSO,,
GEN=57_MEMBER=531_PSO,GEN=47_MEMBER=249_PSO,,
GEN=57_MEMBER=532_PSO,GEN=35_MEMBER=442_PSO,,
GEN=57_MEMBER=533_PSO,GEN=35_MEMBER=424_PSO,,
GEN=57_MEMBER=534_PSO,GEN=34_MEMBER=397_PSO,,
GEN=57_MEMBER=535_PSO,GEN=55_MEMBER=481_PSO,,
GEN=57_MEMBER=536_PSO,GEN=55_MEMBER=472_PSO,,
GEN=57_MEMBER=537_PSO,GEN=55_MEMBER=471_PSO,,
GEN=57_MEMBER=538_PSO,GEN=32_MEMBER=350_PSO,,
GEN=57_MEMBER=539_PSO,GEN=27_MEMBER=190_PSO,,
GEN=57_MEMBER=540_PSO,GEN=55_MEMBER=460_PSO,,
GEN=57_MEMBER=541_PSO,GEN=39_MEMBER=559_PSO,,
GEN=57_MEMBER=542_PSO,GEN=54_MEMBER=439_PSO,,
GEN=57_MEMBER=543_PSO,GEN=54_MEMBER=430_PSO,,
GEN=57_MEMBER=544_PSO,GEN=53_MEMBER=426_PSO,,
GEN=57_MEMBER=545_PSO,GEN=53_MEMBER=425_PSO,,
GEN=57_MEMBER=546_PSO,GEN=53_MEMBER=424_PSO,,
GEN=57_MEMBER=547_PSO,GEN=53_MEMBER=422_PSO,,
GEN=57_MEMBER=548_PSO,GEN=56_MEMBER=510_PSO,,
GEN=57_MEMBER=549_PSO,GEN=56_MEMBER=505_PSO,,
GEN=58_MEMBER=550_PSO,GEN=57_MEMBER=527_PSO,,
GEN=58_MEMBER=551_PSO,GEN=55_MEMBER=472_PSO,,
GEN=58_MEMBER=552_PSO,GEN=53_MEMBER=424_PSO,,
GEN=58_MEMBER=553_PSO,GEN=57_MEMBER=542_PSO,,
GEN=58_MEMBER=554_PSO,GEN=56_MEMBER=495_PSO,,
GEN=58_MEMBER=555_PSO,GEN=39_MEMBER=559_PSO,,
GEN=58_MEMBER=556_PSO,GEN=55_MEMBER=481_PSO,,
GEN=58_MEMBER=557_PSO,GEN=57_MEMBER=521_PSO,,
GEN=58_MEMBER=558_PSO,GEN=54_MEMBER=430_PSO,,
GEN=58_MEMBER=559_PSO,GEN=53_MEMBER=426_PSO,,
GEN=58_MEMBER=560_PSO,GEN=53_MEMBER=422_PSO,,
GEN=58_MEMBER=561_PSO,GEN=52_MEMBER=395_PSO,,
GEN=58_MEMBER=562_PSO,GEN=51_MEMBER=367_PSO,,
GEN=58_MEMBER=563_PSO,GEN=51_MEMBER=345_PSO,,
GEN=58_MEMBER=564_PSO,GEN=50_MEMBER=332_PSO,,
GEN=58_MEMBER=565_PSO,GEN=50_MEMBER=327_PSO,,
GEN=58_MEMBER=566_PSO,GEN=49_MEMBER=307_PSO,,
GEN=58_MEMBER=567_PSO,GEN=47_MEMBER=249_PSO,,
GEN=58_MEMBER=568_PSO,GEN=35_MEMBER=442_PSO,,
GEN=58_MEMBER=569_PSO,GEN=35_MEMBER=424_PSO,,
GEN=58_MEMBER=570_PSO,GEN=34_MEMBER=397_PSO,,
GEN=58_MEMBER=571_PSO,GEN=32_MEMBER=350_PSO,,
GEN=58_MEMBER=572_PSO,GEN=27_MEMBER=190_PSO,,
GEN=58_MEMBER=573_PSO,GEN=57_MEMBER=547_PSO,,
GEN=58_MEMBER=574_PSO,GEN=53_MEMBER=425_PSO,,
GEN=58_MEMBER=575_PSO,GEN=54_MEMBER=459_PSO,,
GEN=58_MEMBER=576_PSO,GEN=57_MEMBER=546_PSO,,
GEN=58_MEMBER=577_PSO,GEN=57_MEMBER=536_PSO,,
GEN=58_MEMBER=578_PSO,GEN=52_MEMBER=387_PSO,,
GEN=58_MEMBER=579_PSO,GEN=52_MEMBER=373_PSO,,
GEN=59_MEMBER=580_PSO,GEN=55_MEMBER=481_PSO,,
GEN=59_MEMBER=581_PSO,GEN=58_MEMBER=576_PSO,,
GEN=59_MEMBER=582_PSO,GEN=54_MEMBER=430_PSO,,
GEN=59_MEMBER=583_PSO,GEN=57_MEMBER=527_PSO,,
GEN=59_MEMBER=584_PSO,GEN=58_MEMBER=563_PSO,,
GEN=59_MEMBER=585_PSO,GEN=55_MEMBER=472_PSO,,
GEN=59_MEMBER=586_PSO,GEN=56_MEMBER=495_PSO,,
GEN=59_MEMBER=587_PSO,GEN=58_MEMBER=553_PSO,,
GEN=59_MEMBER=588_PSO,GEN=58_MEMBER=552_PSO,,
GEN=59_MEMBER=589_PSO,GEN=53_MEMBER=426_PSO,,
GEN=59_MEMBER=590_PSO,GEN=53_MEMBER=425_PSO,,
GEN=59_MEMBER=591_PSO,GEN=53_MEMBER=424_PSO,,
GEN=59_MEMBER=592_PSO,GEN=53_MEMBER=422_PSO,,
GEN=59_MEMBER=593_PSO,GEN=52_MEMBER=395_PSO,,
GEN=59_MEMBER=594_PSO,GEN=52_MEMBER=373_PSO,,
GEN=59_MEMBER=595_PSO,GEN=51_MEMBER=367_PSO,,
GEN=59_MEMBER=596_PSO,GEN=51_MEMBER=345_PSO,,
GEN=59_MEMBER=597_PSO,GEN=50_MEMBER=332_PSO,,
GEN=59_MEMBER=598_PSO,GEN=50_MEMBER=327_PSO,,
GEN=59_MEMBER=599_PSO,GEN=47_MEMBER=249_PSO,,
GEN=59_MEMBER=600_PSO,GEN=39_MEMBER=559_PSO,,
GEN=59_MEMBER=601_PSO,GEN=35_MEMBER=424_PSO,,
GEN=59_MEMBER=602_PSO,GEN=34_MEMBER=397_PSO,,
GEN=59_MEMBER=603_PSO,GEN=32_MEMBER=350_PSO,,
GEN=59_MEMBER=604_PSO,GEN=58_MEMBER=550_PSO,,
GEN=59_MEMBER=605_PSO,GEN=52_MEMBER=387_PSO,,
GEN=59_MEMBER=606_PSO,GEN=57_MEMBER=547_PSO,,
GEN=59_MEMBER=607_PSO,GEN=57_MEMBER=546_PSO,,
GEN=59_MEMBER=608_PSO,GEN=57_MEMBER=542_PSO,,
GEN=59_MEMBER=609_PSO,GEN=57_MEMBER=536_PSO,,
